,TAD,random
0,0.0,0.2
1,0.26666666666666666,0.0
2,0.0,0.0
3,0.047619047619047616,0.09523809523809523
4,0.1,0.1
5,0.2,0.1
6,0.06666666666666667,0.13333333333333333
7,0.4666666666666667,0.0
8,0.10909090909090909,0.0
9,0.2,0.0
10,0.047619047619047616,0.0
11,0.32142857142857145,0.0
12,0.2,0.03636363636363636
13,0.3,0.0
14,0.3,0.1
15,0.1,0.0
16,0.4,0.0
17,0.23076923076923078,0.05128205128205128
18,0.32142857142857145,0.03571428571428571
19,0.21428571428571427,0.10714285714285714
20,0.1,0.0
21,0.14285714285714285,0.047619047619047616
22,0.0,0.13333333333333333
23,0.047619047619047616,0.0
24,0.4,0.2
25,0.18181818181818182,0.06060606060606061
26,0.24444444444444444,0.022222222222222223
27,0.07142857142857142,0.07142857142857142
28,0.3333333333333333,0.0
29,0.4642857142857143,0.03571428571428571
30,0.14285714285714285,0.04395604395604396
31,0.13333333333333333,0.0
32,0.3333333333333333,0.08333333333333333
33,0.3333333333333333,0.1388888888888889
34,0.28888888888888886,0.06666666666666667
35,0.6,0.0
36,0.20512820512820512,0.05128205128205128
37,0.6428571428571429,0.03571428571428571
38,0.8461538461538461,0.07692307692307693
39,0.6944444444444444,0.05555555555555555
40,0.3333333333333333,0.0
41,0.1,0.0
42,0.2727272727272727,0.01818181818181818
43,0.23076923076923078,0.0641025641025641
44,0.4,0.1
45,0.2,0.07272727272727272
46,0.2727272727272727,0.03636363636363636
47,0.1,0.1
48,0.08333333333333333,0.027777777777777776
49,0.23809523809523808,0.0
50,0.08888888888888889,0.022222222222222223
51,0.29523809523809524,0.05714285714285714
52,0.022222222222222223,0.08888888888888889
53,0.1,0.2
54,0.3333333333333333,0.0
55,0.3,0.1
56,0.5357142857142857,0.07142857142857142
57,0.26666666666666666,0.06666666666666667
58,0.3,0.1
59,0.3,0.1
60,0.13333333333333333,0.0
61,0.1,0.0
62,0.4,0.0
63,0.09523809523809523,0.047619047619047616
64,0.2571428571428571,0.047619047619047616
65,0.4666666666666667,0.0
66,0.3333333333333333,0.13333333333333333
67,0.14285714285714285,0.14285714285714285
68,0.1,0.0
69,0.2857142857142857,0.047619047619047616
70,0.19047619047619047,0.0
71,0.25833333333333336,0.03333333333333333
72,0.15151515151515152,0.030303030303030304
73,0.2857142857142857,0.14285714285714285
74,0.8,0.0
75,0.06666666666666667,0.0
76,0.7,0.0
77,0.1,0.0
78,0.13333333333333333,0.06666666666666667
79,1.0,0.1
80,0.3,0.1
81,0.07142857142857142,0.03571428571428571
82,0.3,0.0
83,0.3333333333333333,0.06666666666666667
84,0.5555555555555556,0.1111111111111111
85,1.0,0.0
86,1.0,0.2
87,0.0,0.1
88,0.06666666666666667,0.13333333333333333
89,0.06666666666666667,0.2
90,0.16363636363636364,0.01818181818181818
91,0.1,0.1
92,0.2,0.022222222222222223
93,0.10714285714285714,0.10714285714285714
94,0.0,0.06666666666666667
95,0.1,0.1
96,0.0,0.2
97,0.06666666666666667,0.06666666666666667
98,0.08333333333333333,0.05555555555555555
99,0.6,0.13333333333333333
100,0.1,0.0
101,0.24242424242424243,0.030303030303030304
