,TAD,random
0,0.23414634146341465,0.0524390243902439
1,0.1998149861239593,0.04995374653098982
2,0.14285714285714285,0.09523809523809523
3,0.17777777777777778,0.044444444444444446
4,0.32142857142857145,0.07142857142857142
5,0.10714285714285714,0.03571428571428571
6,0.12380952380952381,0.02857142857142857
7,0.2,0.06666666666666667
8,0.3333333333333333,0.047619047619047616
9,0.5333333333333333,0.0
10,0.09523809523809523,0.0
11,0.14285714285714285,0.09523809523809523
12,0.3,0.1
13,0.1,0.0
14,0.0,0.1
15,0.07575757575757576,0.045454545454545456
16,0.0,0.0
17,0.12169312169312169,0.037037037037037035
18,0.125,0.0625
19,0.2,0.06666666666666667
20,0.13333333333333333,0.13333333333333333
21,0.1,0.0
22,0.09523809523809523,0.0
23,0.047619047619047616,0.09523809523809523
24,0.047619047619047616,0.047619047619047616
25,0.5,0.0
26,0.26666666666666666,0.13333333333333333
27,0.1,0.1
28,0.09523809523809523,0.0
29,0.08888888888888889,0.0
30,0.1,0.0
31,0.047619047619047616,0.047619047619047616
32,0.4444444444444444,0.08333333333333333
33,0.23809523809523808,0.14285714285714285
34,0.16098484848484848,0.04924242424242424
35,0.07272727272727272,0.03636363636363636
36,0.2,0.1
37,0.13333333333333333,0.0
38,0.06666666666666667,0.0
39,0.2,0.0
40,0.14285714285714285,0.0
41,0.7142857142857143,0.14285714285714285
42,0.5238095238095238,0.0
43,0.26666666666666666,0.06666666666666667
44,0.1111111111111111,0.013071895424836602
45,0.2,0.2
46,0.2777777777777778,0.05555555555555555
47,0.4,0.0
48,0.06666666666666667,0.0
49,0.1,0.0
50,0.2,0.1
51,0.13333333333333333,0.0
52,0.2,0.0
53,0.13333333333333333,0.06666666666666667
54,0.0,0.0
55,0.6666666666666666,0.0
56,0.1010752688172043,0.04516129032258064
57,0.10714285714285714,0.03571428571428571
58,0.047619047619047616,0.047619047619047616
59,0.2,0.0
60,0.2,0.0
61,0.13333333333333333,0.06666666666666667
62,0.6666666666666666,0.06666666666666667
