,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000034557,ENSMUSG00000028398,33431302.5,0.6633551947194876
1,ENSMUSG00000029059,ENSMUSG00000040964,14307071.0,0.8710134669758237
2,ENSMUSG00000000411,ENSMUSG00000073774,13603055.0,0.6745666748584144
3,ENSMUSG00000028642,ENSMUSG00000086587,104270167.0,0.710350900835478
4,ENSMUSG00000034919,ENSMUSG00000083834,48147772.0,0.8067050772441778
5,ENSMUSG00000028519,ENSMUSG00000087564,94742521.5,0.7543579551188717
6,ENSMUSG00000028743,ENSMUSG00000028607,31400789.5,0.6506186140076773
7,ENSMUSG00000029064,ENSMUSG00000028613,47685960.5,0.7969902946048848
8,ENSMUSG00000041235,ENSMUSG00000097224,122046321.0,0.7326977547975102
9,ENSMUSG00000083512,ENSMUSG00000028849,16869975.0,0.7929640039660836
10,ENSMUSG00000028757,ENSMUSG00000029076,17694562.0,0.9272704963409896
11,ENSMUSG00000028914,ENSMUSG00000028948,10245613.5,0.6614663196591969
12,ENSMUSG00000061894,ENSMUSG00000008489,37271044.5,0.6534622707728527
13,ENSMUSG00000087094,ENSMUSG00000037348,15613105.0,0.7930835877608639
14,ENSMUSG00000060989,ENSMUSG00000094320,135834869.5,0.7126514443353595
15,ENSMUSG00000028869,ENSMUSG00000028683,7982628.5,0.8316492228774995
16,ENSMUSG00000070923,ENSMUSG00000028909,43082994.0,0.6397832357633667
17,ENSMUSG00000039967,ENSMUSG00000008575,47654925.0,0.7849483872108781
18,ENSMUSG00000082711,ENSMUSG00000086767,13321661.5,0.7492122185251278
19,ENSMUSG00000070803,ENSMUSG00000011257,2613442.0,0.9567932909850102
20,ENSMUSG00000028779,ENSMUSG00000057637,13044846.5,0.8152260384832946
21,ENSMUSG00000085389,ENSMUSG00000095139,107476442.5,0.68548761643715
22,ENSMUSG00000028847,ENSMUSG00000028833,479490.0,0.9332599671790468
23,ENSMUSG00000028789,ENSMUSG00000032998,9363276.0,0.8163857685185146
24,ENSMUSG00000062627,ENSMUSG00000054752,41291330.0,0.6680557313785128
25,ENSMUSG00000028664,ENSMUSG00000028454,93720036.5,0.8612011768128691
26,ENSMUSG00000078490,ENSMUSG00000041025,15862541.5,0.7301876187669462
27,ENSMUSG00000003032,ENSMUSG00000028234,51696305.0,0.7536523972375139
28,ENSMUSG00000042116,ENSMUSG00000045071,96077598.5,0.6320388890919852
29,ENSMUSG00000086782,ENSMUSG00000028411,60658845.0,0.9296580756584379
30,ENSMUSG00000042616,ENSMUSG00000028563,27706042.0,0.7417639089994149
31,ENSMUSG00000041025,ENSMUSG00000028837,12881793.0,0.6718667061529242
32,ENSMUSG00000028681,ENSMUSG00000028848,16481960.5,0.7546211743538871
33,ENSMUSG00000070637,ENSMUSG00000095139,118948815.5,0.748516394785162
34,ENSMUSG00000041143,ENSMUSG00000043085,2599975.0,0.645355239570439
35,ENSMUSG00000060206,ENSMUSG00000028901,77227008.0,0.9168441867499554
36,ENSMUSG00000028233,ENSMUSG00000003411,105315446.5,0.782106217859691
37,ENSMUSG00000039410,ENSMUSG00000028837,27782827.0,0.7504732255261689
38,ENSMUSG00000041459,ENSMUSG00000047281,15018338.5,0.6377028951457077
39,ENSMUSG00000078570,ENSMUSG00000042446,2064899.0,0.954629282765084
40,ENSMUSG00000046861,ENSMUSG00000085928,22934518.0,0.8126902648491654
41,ENSMUSG00000028843,ENSMUSG00000038764,76881758.5,0.6366144513186849
42,ENSMUSG00000039611,ENSMUSG00000089446,51964040.5,0.8385272443617658
43,ENSMUSG00000028467,ENSMUSG00000028538,74460633.5,0.7015040259675882
44,ENSMUSG00000028885,ENSMUSG00000028919,8503422.5,0.8943970414961128
45,ENSMUSG00000028558,ENSMUSG00000046447,29212690.5,0.7529982492266007
46,ENSMUSG00000028517,ENSMUSG00000060862,31819211.0,0.8003392103080132
47,ENSMUSG00000087288,ENSMUSG00000086782,32667375.0,0.6733645304976554
48,ENSMUSG00000086326,ENSMUSG00000084260,30628911.0,0.8917199899664822
49,ENSMUSG00000028677,ENSMUSG00000028454,74362530.5,0.7986822786862207
50,ENSMUSG00000066191,ENSMUSG00000006219,94554531.0,0.6687022785576131
51,ENSMUSG00000084828,ENSMUSG00000073877,6912078.0,0.7523844937730005
52,ENSMUSG00000041735,ENSMUSG00000085063,10904300.5,0.9820578539123934
53,ENSMUSG00000082169,ENSMUSG00000083235,109840852.5,0.6833653348235885
54,ENSMUSG00000056412,ENSMUSG00000066148,21642482.0,0.7821989350163385
55,ENSMUSG00000092483,ENSMUSG00000046667,142817726.5,0.6338108360373741
56,ENSMUSG00000019055,ENSMUSG00000029070,7918624.0,0.7592035336893027
57,ENSMUSG00000028822,ENSMUSG00000078716,91225617.0,0.8976922972748816
58,ENSMUSG00000046861,ENSMUSG00000023075,6742155.0,0.8644726540426491
59,ENSMUSG00000059713,ENSMUSG00000000085,14955347.0,0.8422370105887629
