,TAD,random
0,0.9,0.0
1,0.5,0.0
2,0.2857142857142857,0.09523809523809523
3,0.13333333333333333,0.06666666666666667
4,0.1,0.0
5,0.2,0.1
6,0.06666666666666667,0.13333333333333333
7,0.5357142857142857,0.03571428571428571
8,0.1536231884057971,0.05217391304347826
9,0.047619047619047616,0.0
10,0.1282051282051282,0.0641025641025641
11,0.13636363636363635,0.07575757575757576
12,0.06666666666666667,0.06666666666666667
13,0.0,0.1
14,0.2,0.1
15,0.2,0.13333333333333333
16,0.0,0.0
17,0.0,0.0
18,0.6078431372549019,0.05228758169934641
19,0.1,0.0
20,0.07384615384615385,0.055384615384615386
21,0.1,0.1
22,0.0,0.14285714285714285
23,0.2,0.0
24,0.13333333333333333,0.13333333333333333
25,0.2,0.0
26,0.0,0.0
27,0.2,0.0
28,0.1,0.0
29,0.2,0.06666666666666667
30,0.1,0.0
31,0.0,0.09523809523809523
32,0.38095238095238093,0.14285714285714285
33,0.2,0.06666666666666667
34,0.42857142857142855,0.047619047619047616
35,0.14285714285714285,0.047619047619047616
36,0.1,0.0
37,0.23809523809523808,0.09523809523809523
38,0.13333333333333333,0.0
39,0.19047619047619047,0.047619047619047616
40,0.2857142857142857,0.047619047619047616
41,0.03571428571428571,0.07142857142857142
42,0.047619047619047616,0.0
43,0.13333333333333333,0.06666666666666667
44,0.09523809523809523,0.047619047619047616
45,0.0,0.06666666666666667
46,0.3,0.0
47,0.13333333333333333,0.0
48,0.06666666666666667,0.06666666666666667
49,0.0,0.1
50,0.2,0.0
51,0.0,0.1
52,0.10606060606060606,0.015151515151515152
53,0.16666666666666666,0.015151515151515152
54,0.23809523809523808,0.14285714285714285
55,0.1,0.1
56,0.2857142857142857,0.14285714285714285
57,0.0,0.0
58,0.3333333333333333,0.038461538461538464
59,0.09166666666666666,0.008333333333333333
60,0.2,0.1
61,0.1,0.1
62,0.13333333333333333,0.0
63,0.10714285714285714,0.10714285714285714
64,0.03571428571428571,0.0
65,0.07142857142857142,0.07142857142857142
66,0.4,0.0
67,0.14285714285714285,0.0
68,0.3,0.0
69,0.3,0.1
70,0.13333333333333333,0.06666666666666667
71,0.1,0.1
72,0.26666666666666666,0.0
73,0.1,0.3
74,0.25,0.10714285714285714
75,0.06666666666666667,0.0
76,0.13333333333333333,0.13333333333333333
77,0.03260869565217391,0.03260869565217391
78,0.07894736842105263,0.08421052631578947
79,0.0,0.1
80,0.0,0.14285714285714285
81,0.0,0.1
82,0.14285714285714285,0.10714285714285714
83,0.9,0.0
84,0.07272727272727272,0.05454545454545454
85,0.2,0.0
86,0.24444444444444444,0.044444444444444446
87,0.3,0.2
88,0.2,0.2
89,0.25,0.05555555555555555
90,0.3,0.0
91,0.25,0.10714285714285714
92,0.1,0.1
93,0.30409356725146197,0.04093567251461988
94,0.2222222222222222,0.05555555555555555
