,TAD,random
0,0.5,0.1
1,0.3,0.1
2,0.3,0.0
3,0.1,0.1
4,0.0,0.26666666666666666
5,0.1,0.0
6,0.09090909090909091,0.03636363636363636
7,0.3333333333333333,0.0
8,0.4,0.06666666666666667
9,0.1,0.0
10,0.13333333333333333,0.0
11,0.3,0.0
12,0.75,0.07142857142857142
13,0.8589743589743589,0.038461538461538464
14,0.8571428571428571,0.047619047619047616
15,0.2,0.0
16,0.1,0.0
17,0.06666666666666667,0.06666666666666667
18,0.0,0.0
19,0.4666666666666667,0.13333333333333333
20,0.06666666666666667,0.0
21,0.9,0.0
22,0.2,0.0
23,0.3,0.0
24,0.2,0.1
25,0.1,0.0
26,0.06666666666666667,0.06666666666666667
27,0.26666666666666666,0.0
28,0.26666666666666666,0.0
29,0.6,0.0
30,0.09523809523809523,0.09523809523809523
31,0.06666666666666667,0.0
32,0.4,0.3
33,0.0,0.0
