,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000116645,ENSMUSG00000071533,38923909.5,0.7442882938729588
1,ENSMUSG00000005262,ENSMUSG00000038055,8300727.5,0.7185467601057531
2,ENSMUSG00000022824,ENSMUSG00000051297,58681068.5,0.6469120654190802
3,ENSMUSG00000103851,ENSMUSG00000086175,38665719.5,0.6775929091873382
4,ENSMUSG00000116628,ENSMUSG00000071510,19801232.5,0.6684076395019978
5,ENSMUSG00000116794,ENSMUSG00000082535,21349441.5,0.8018082726786299
6,ENSMUSG00000116029,ENSMUSG00000022973,85594967.5,0.7744363530148103
7,ENSMUSG00000115108,ENSMUSG00000037972,73953854.5,0.720286043306423
8,ENSMUSG00000022983,ENSMUSG00000040820,3966135.0,0.891505300567125
9,ENSMUSG00000033383,ENSMUSG00000056822,3944758.5,0.9995498207525565
10,ENSMUSG00000116922,ENSMUSG00000022931,68023191.0,0.774473423385037
11,ENSMUSG00000022521,ENSMUSG00000037972,6920302.5,0.8815731146136625
12,ENSMUSG00000039345,ENSMUSG00000022738,9433347.0,0.6625431172266077
13,ENSMUSG00000096870,ENSMUSG00000022812,39234040.0,0.9252190363855987
14,ENSMUSG00000116766,ENSMUSG00000033618,13421759.5,0.795480087897722
15,ENSMUSG00000022898,ENSMUSG00000022671,78656401.5,0.895254345113465
16,ENSMUSG00000008393,ENSMUSG00000116525,292039.0,0.8455811844482874
17,ENSMUSG00000097307,ENSMUSG00000022871,6895380.0,0.6437032437024371
18,ENSMUSG00000116769,ENSMUSG00000022708,28971113.5,0.7525270488428354
19,ENSMUSG00000038037,ENSMUSG00000022913,85201558.5,0.7419041071798206
20,ENSMUSG00000039789,ENSMUSG00000050783,61143850.5,0.6792677835555034
21,ENSMUSG00000022494,ENSMUSG00000050821,8570637.0,0.9080812043742652
22,ENSMUSG00000008393,ENSMUSG00000116733,14462990.0,0.6948652411360492
23,ENSMUSG00000104285,ENSMUSG00000033177,12228151.0,0.7054845826573909
24,ENSMUSG00000008658,ENSMUSG00000116481,16866225.5,0.6953680320004411
25,ENSMUSG00000026181,ENSMUSG00000022516,11972020.0,0.8303859924507315
26,ENSMUSG00000039680,ENSMUSG00000043301,2787920.0,0.6913821521066068
27,ENSMUSG00000022525,ENSMUSG00000022686,9453632.5,0.6994750451861813
28,ENSMUSG00000022696,ENSMUSG00000005580,39932674.5,0.9033088831779602
29,ENSMUSG00000041378,ENSMUSG00000002844,19670812.0,0.8467569950815101
30,ENSMUSG00000084790,ENSMUSG00000022822,16343505.5,0.8211529087191178
31,ENSMUSG00000062433,ENSMUSG00000082130,70482173.5,0.7734828089777379
32,ENSMUSG00000039738,ENSMUSG00000116793,27600270.5,0.6572412321757696
33,ENSMUSG00000023147,ENSMUSG00000014232,92226655.5,0.8486674522592002
34,ENSMUSG00000022702,ENSMUSG00000026181,2011756.5,0.660338442165798
35,ENSMUSG00000032965,ENSMUSG00000022899,12964610.0,0.6482798273119728
36,ENSMUSG00000063358,ENSMUSG00000102344,60405118.0,0.7045987139846355
37,ENSMUSG00000052133,ENSMUSG00000000884,17070242.5,0.6758948199139148
38,ENSMUSG00000022747,ENSMUSG00000116828,33053621.0,0.7642566263633825
39,ENSMUSG00000032932,ENSMUSG00000097397,70818926.5,0.7091769192382342
40,ENSMUSG00000065968,ENSMUSG00000033177,31690693.0,0.8026912005826784
41,ENSMUSG00000022536,ENSMUSG00000102344,72388649.5,0.7293755114328794
42,ENSMUSG00000022842,ENSMUSG00000039637,15985201.5,0.8748334134128626
43,ENSMUSG00000102289,ENSMUSG00000050821,56605767.5,0.7112846333870788
44,ENSMUSG00000022914,ENSMUSG00000116867,20639873.0,0.8061609458136436
45,ENSMUSG00000000325,ENSMUSG00000022773,1299258.5,0.9515272786782182
46,ENSMUSG00000041617,ENSMUSG00000043301,77224564.5,0.648918974143307
47,ENSMUSG00000051065,ENSMUSG00000022842,8239768.0,0.8677019711402193
48,ENSMUSG00000054905,ENSMUSG00000059632,53034701.0,0.7153672431245963
49,ENSMUSG00000058368,ENSMUSG00000033383,65971996.5,0.9995498207525563
50,ENSMUSG00000014039,ENSMUSG00000022537,67290310.0,0.8155598822230327
51,ENSMUSG00000116832,ENSMUSG00000022883,1513464.5,0.8468275248668341
52,ENSMUSG00000022523,ENSMUSG00000116534,3477930.5,0.833093686506466
53,ENSMUSG00000052133,ENSMUSG00000022790,3356976.5,0.8460050142883919
54,ENSMUSG00000022774,ENSMUSG00000022812,6212395.5,0.6797520565459672
55,ENSMUSG00000116788,ENSMUSG00000090319,37104608.0,0.764397101102558
56,ENSMUSG00000068074,ENSMUSG00000116572,57568058.0,0.648291473472964
57,ENSMUSG00000052917,ENSMUSG00000032940,19478661.5,0.7893523121111835
58,ENSMUSG00000002489,ENSMUSG00000055497,72883095.0,0.6883227222556387
59,ENSMUSG00000052459,ENSMUSG00000014075,11688153.0,0.7546167740621877
60,ENSMUSG00000003528,ENSMUSG00000025612,69789424.5,0.7753014071522095
61,ENSMUSG00000022817,ENSMUSG00000022799,4766305.5,0.8198528462250355
62,ENSMUSG00000082815,ENSMUSG00000116845,5169205.0,0.8607782983891468
63,ENSMUSG00000064880,ENSMUSG00000095894,16344630.0,0.8069845589487682
64,ENSMUSG00000055972,ENSMUSG00000039179,77434965.0,0.6866135005920048
65,ENSMUSG00000085329,ENSMUSG00000039457,90697817.0,0.8409982840404735
66,ENSMUSG00000089774,ENSMUSG00000116525,83115491.0,0.7643534811246637
67,ENSMUSG00000068663,ENSMUSG00000116898,6886241.5,0.8825409407167305
68,ENSMUSG00000041774,ENSMUSG00000099908,1743754.5,0.7284358037463401
69,ENSMUSG00000090319,ENSMUSG00000116562,48224065.5,0.8541712403162672
70,ENSMUSG00000116720,ENSMUSG00000022723,35723780.5,0.6801512448015804
71,ENSMUSG00000022972,ENSMUSG00000022663,45756800.0,0.7351556827989302
72,ENSMUSG00000039738,ENSMUSG00000039427,1247829.0,0.8512844817574102
73,ENSMUSG00000023791,ENSMUSG00000116733,8963720.5,0.8365596556365965
74,ENSMUSG00000018830,ENSMUSG00000080715,31169009.0,0.67997877407012
75,ENSMUSG00000033177,ENSMUSG00000102344,31745549.0,0.8103013214276845
76,ENSMUSG00000022911,ENSMUSG00000022639,12094329.0,0.8453387066429675
77,ENSMUSG00000039456,ENSMUSG00000047141,29038097.5,0.8144218082240766
78,ENSMUSG00000045983,ENSMUSG00000022787,11571556.5,0.9222968781109094
79,ENSMUSG00000071552,ENSMUSG00000022818,23339611.0,0.7458555307651519
80,ENSMUSG00000116920,ENSMUSG00000051003,54331731.5,0.8878856799354145
81,ENSMUSG00000014232,ENSMUSG00000022822,16453874.5,0.8850831872847906
82,ENSMUSG00000055497,ENSMUSG00000103805,60396348.5,0.9692435510650079
