,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000044071,ENSMUSG00000111583,39048682.5,0.6384140728187889
1,ENSMUSG00000006728,ENSMUSG00000004665,47073404.0,0.603538864289638
2,ENSMUSG00000020088,ENSMUSG00000001785,24172497.0,0.8093004814489514
3,ENSMUSG00000060733,ENSMUSG00000020255,12033818.0,0.6367392942396817
4,ENSMUSG00000112737,ENSMUSG00000019768,95517269.0,0.8963411147310754
5,ENSMUSG00000112666,ENSMUSG00000111077,77593764.5,0.8278632023104011
6,ENSMUSG00000112286,ENSMUSG00000092593,44514546.5,0.6430271452283777
7,ENSMUSG00000095075,ENSMUSG00000058084,812752.0,0.9885556120942471
8,ENSMUSG00000111674,ENSMUSG00000112729,60606608.0,0.8200668781122518
9,ENSMUSG00000013858,ENSMUSG00000034163,35429226.5,0.7115507497453274
10,ENSMUSG00000019813,ENSMUSG00000025358,86937129.5,0.7913109320057726
11,ENSMUSG00000112925,ENSMUSG00000054708,14614902.0,0.7486223302896826
12,ENSMUSG00000111674,ENSMUSG00000044071,114543003.5,0.7440106921624436
13,ENSMUSG00000091370,ENSMUSG00000019817,28476147.0,0.6783921586298223
14,ENSMUSG00000004934,ENSMUSG00000069670,48870708.5,0.6796738663042847
15,ENSMUSG00000112730,ENSMUSG00000112409,21515785.0,0.8691606765922965
16,ENSMUSG00000019763,ENSMUSG00000020184,113282665.0,0.6220894957253073
17,ENSMUSG00000111990,ENSMUSG00000112287,17055654.5,0.7244880030398546
18,ENSMUSG00000112609,ENSMUSG00000025422,7966931.5,0.6314069702249498
19,ENSMUSG00000097107,ENSMUSG00000020317,57744180.0,0.8324053280318391
20,ENSMUSG00000043259,ENSMUSG00000034163,44909257.0,0.6164054054525498
21,ENSMUSG00000110935,ENSMUSG00000084622,40544243.0,0.8886160950509785
22,ENSMUSG00000020251,ENSMUSG00000049641,30645055.0,0.6382923763720729
23,ENSMUSG00000072407,ENSMUSG00000112667,24605603.5,0.6964477615737651
24,ENSMUSG00000112796,ENSMUSG00000111366,23784795.5,0.7432563560120686
25,ENSMUSG00000035351,ENSMUSG00000112627,28793827.0,0.6958897488755272
26,ENSMUSG00000095696,ENSMUSG00000005355,50718050.5,0.6674455549480743
27,ENSMUSG00000112133,ENSMUSG00000093672,66106768.5,0.7327481219889113
28,ENSMUSG00000014498,ENSMUSG00000033126,51928569.0,0.9207130474016799
29,ENSMUSG00000020284,ENSMUSG00000037855,10083332.0,0.8839648102457875
30,ENSMUSG00000112548,ENSMUSG00000110791,76085519.0,0.8937478159422197
31,ENSMUSG00000035890,ENSMUSG00000035864,28991582.5,0.6220355685702385
32,ENSMUSG00000019846,ENSMUSG00000019853,20495064.5,0.661427249619578
33,ENSMUSG00000025374,ENSMUSG00000090087,94763104.5,0.6796114040113566
34,ENSMUSG00000034707,ENSMUSG00000061371,39324735.5,0.7716666974816225
35,ENSMUSG00000038010,ENSMUSG00000020038,26621286.0,0.9174044104776616
36,ENSMUSG00000020078,ENSMUSG00000004667,17566852.0,0.7271257388088931
37,ENSMUSG00000112381,ENSMUSG00000074776,15803229.0,0.7505006674386552
38,ENSMUSG00000037762,ENSMUSG00000058799,41220152.5,0.7778263158047525
39,ENSMUSG00000035278,ENSMUSG00000019843,41330244.5,0.7713165543776839
40,ENSMUSG00000111333,ENSMUSG00000112117,49230925.0,0.8893084900384479
41,ENSMUSG00000020044,ENSMUSG00000036446,11243976.5,0.6262985971881918
42,ENSMUSG00000019933,ENSMUSG00000019853,51669400.5,0.6185503592293727
43,ENSMUSG00000112367,ENSMUSG00000087719,10555540.0,0.6473033165621004
44,ENSMUSG00000112089,ENSMUSG00000035041,65401480.5,0.6441595879695157
45,ENSMUSG00000003070,ENSMUSG00000047712,71822955.5,0.8275960360164298
46,ENSMUSG00000020088,ENSMUSG00000019837,21433892.5,0.8840711528428027
47,ENSMUSG00000019782,ENSMUSG00000020023,60443363.0,0.6678155975528178
48,ENSMUSG00000111436,ENSMUSG00000084764,71073947.0,0.7835708961061448
49,ENSMUSG00000003345,ENSMUSG00000047090,48170409.5,0.8097157466043359
50,ENSMUSG00000085418,ENSMUSG00000112680,110170871.0,0.6956260000166686
51,ENSMUSG00000094080,ENSMUSG00000071195,1101183.5,0.9966908629516494
52,ENSMUSG00000096687,ENSMUSG00000005897,54277991.5,0.8726555455133175
53,ENSMUSG00000112698,ENSMUSG00000101636,14547231.0,0.6343682445431076
54,ENSMUSG00000097742,ENSMUSG00000049894,92410028.5,0.945084337384627
55,ENSMUSG00000044499,ENSMUSG00000113262,44717407.5,0.874586455680808
