,TAD,random
0,0.07692307692307693,0.05128205128205128
1,0.15441176470588236,0.03676470588235294
2,0.3,0.0
3,0.3111111111111111,0.022222222222222223
4,0.2857142857142857,0.0
5,0.4,0.13333333333333333
6,0.15019762845849802,0.05533596837944664
7,0.22857142857142856,0.047619047619047616
8,0.18681318681318682,0.06593406593406594
9,0.1,0.0
10,0.18181818181818182,0.015151515151515152
11,0.13333333333333333,0.0
12,0.09523809523809523,0.0
13,0.19047619047619047,0.047619047619047616
14,0.3,0.0
15,0.5,0.0
16,0.4666666666666667,0.13333333333333333
17,0.06666666666666667,0.0
18,0.06666666666666667,0.0
19,0.3203463203463203,0.047619047619047616
20,0.4090909090909091,0.06060606060606061
21,0.19047619047619047,0.0
22,0.18181818181818182,0.045454545454545456
23,0.14285714285714285,0.047619047619047616
24,0.0,0.0
25,0.06666666666666667,0.0
26,0.2222222222222222,0.05555555555555555
27,0.3,0.0
28,0.1,0.1
29,0.13333333333333333,0.0
30,0.3,0.0
31,0.047619047619047616,0.0
32,0.3,0.0
33,0.0,0.027777777777777776
34,0.0,0.1
35,0.19047619047619047,0.09523809523809523
36,0.1,0.1
37,0.2,0.0
38,0.06666666666666667,0.06666666666666667
39,0.09523809523809523,0.0
40,0.06666666666666667,0.0
41,0.25,0.10714285714285714
42,0.1,0.0
43,0.19047619047619047,0.0
44,0.19047619047619047,0.0
45,0.0,0.1
46,0.17777777777777778,0.044444444444444446
47,0.14285714285714285,0.0
48,0.047619047619047616,0.09523809523809523
49,0.0,0.1
50,0.10909090909090909,0.01818181818181818
51,0.3333333333333333,0.06666666666666667
52,0.1,0.0
53,0.0,0.0
54,0.03571428571428571,0.0
55,0.0,0.0
