,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000104114,ENSMUSG00000026004,22716224.5,0.8497501159469952
1,ENSMUSG00000026587,ENSMUSG00000109510,121992216.0,0.8124815431284443
2,ENSMUSG00000019699,ENSMUSG00000022995,4819049.0,0.831670630819486
3,ENSMUSG00000099707,ENSMUSG00000091017,119274042.5,0.977261689078922
4,ENSMUSG00000087632,ENSMUSG00000026527,17891663.5,0.6380144201773698
5,ENSMUSG00000102123,ENSMUSG00000102372,84175846.5,0.8106195620811212
6,ENSMUSG00000026622,ENSMUSG00000052760,106079384.0,0.7176553603614895
7,ENSMUSG00000103227,ENSMUSG00000102302,90730927.5,0.8198554680602216
8,ENSMUSG00000101995,ENSMUSG00000015222,26536546.0,0.899326631476231
9,ENSMUSG00000104385,ENSMUSG00000101224,112994122.5,0.61950904818796
10,ENSMUSG00000103999,ENSMUSG00000026238,41570811.5,0.7287051953986525
11,ENSMUSG00000103147,ENSMUSG00000026259,83993094.5,0.6474656584665652
12,ENSMUSG00000025902,ENSMUSG00000099949,76403737.0,0.7341769400099216
13,ENSMUSG00000026696,ENSMUSG00000100620,27172895.5,0.745267633281271
14,ENSMUSG00000102457,ENSMUSG00000022995,165338137.5,0.7154137453377865
15,ENSMUSG00000044835,ENSMUSG00000103889,135546877.5,0.8591009145667592
16,ENSMUSG00000053640,ENSMUSG00000063659,135216140.5,0.8919365117613631
17,ENSMUSG00000102253,ENSMUSG00000103004,17295008.0,0.7036937314554235
18,ENSMUSG00000073627,ENSMUSG00000022995,95591504.5,0.8137766576714416
19,ENSMUSG00000016200,ENSMUSG00000102185,7470777.5,0.7205990942877581
20,ENSMUSG00000026254,ENSMUSG00000036086,40801414.5,0.8294757253503818
21,ENSMUSG00000102841,ENSMUSG00000051951,191240084.0,0.780502168155539
22,ENSMUSG00000103646,ENSMUSG00000026154,153168682.5,0.7058201925769094
23,ENSMUSG00000064602,ENSMUSG00000057715,51484066.5,0.8082777045183955
24,ENSMUSG00000070695,ENSMUSG00000073643,36396837.0,0.8773702180290401
25,ENSMUSG00000073725,ENSMUSG00000102503,30015405.0,0.8556475542446803
26,ENSMUSG00000064602,ENSMUSG00000103924,37401038.0,0.7166756145049353
27,ENSMUSG00000067336,ENSMUSG00000022995,122136980.0,0.9439284353306908
28,ENSMUSG00000102801,ENSMUSG00000057335,53408373.0,0.8582466801332753
29,ENSMUSG00000026360,ENSMUSG00000041684,99869886.0,0.868171851640087
30,ENSMUSG00000101994,ENSMUSG00000072295,64758972.5,0.7744623810265079
31,ENSMUSG00000060244,ENSMUSG00000101168,36663835.5,0.703660751458522
32,ENSMUSG00000102838,ENSMUSG00000061815,61921425.0,0.6690064888992994
33,ENSMUSG00000100910,ENSMUSG00000047443,60227258.0,0.6586991656711133
34,ENSMUSG00000026627,ENSMUSG00000103839,132953590.0,0.7073861492596277
35,ENSMUSG00000063659,ENSMUSG00000026556,5431855.5,0.6556072797407823
36,ENSMUSG00000034220,ENSMUSG00000062963,78445581.5,0.8637762588762014
37,ENSMUSG00000026705,ENSMUSG00000026171,86512370.5,0.9610351584550041
38,ENSMUSG00000026273,ENSMUSG00000103669,95908124.0,0.6926361121518612
39,ENSMUSG00000102838,ENSMUSG00000091950,38093698.5,0.7757509136869826
40,ENSMUSG00000104016,ENSMUSG00000104293,4445341.0,0.89605001238036
41,ENSMUSG00000104388,ENSMUSG00000026554,8188779.0,0.89822986520424
42,ENSMUSG00000042229,ENSMUSG00000042182,100621777.0,0.7791460758113273
43,ENSMUSG00000033774,ENSMUSG00000040710,89712074.0,0.7720146714934453
44,ENSMUSG00000073725,ENSMUSG00000100394,128156943.5,0.6864515889856451
45,ENSMUSG00000026102,ENSMUSG00000034486,37128010.0,0.79839509641417
46,ENSMUSG00000104313,ENSMUSG00000104010,162546315.0,0.6218207039390325
47,ENSMUSG00000009772,ENSMUSG00000013698,39876959.0,0.6346057639089144
48,ENSMUSG00000102331,ENSMUSG00000096141,49898788.5,0.9418097936919075
49,ENSMUSG00000026201,ENSMUSG00000054976,5996135.0,0.6662967632553194
50,ENSMUSG00000104181,ENSMUSG00000042229,20678383.5,0.722320133913029
51,ENSMUSG00000102960,ENSMUSG00000101299,114591015.0,0.8759141178635783
52,ENSMUSG00000101337,ENSMUSG00000026204,28639230.5,0.8004905038305106
53,ENSMUSG00000101567,ENSMUSG00000097833,8039654.5,0.6730249878496501
54,ENSMUSG00000004364,ENSMUSG00000026281,13494553.5,0.6621017740156432
55,ENSMUSG00000103594,ENSMUSG00000102391,21105993.0,0.6839616074085924
56,ENSMUSG00000104402,ENSMUSG00000026697,100965661.0,0.7624146964419545
57,ENSMUSG00000026417,ENSMUSG00000103357,41627302.5,0.6244406203445415
58,ENSMUSG00000039748,ENSMUSG00000098306,42577171.0,0.6403469986521626
59,ENSMUSG00000103669,ENSMUSG00000036815,65126932.0,0.6561100161263704
60,ENSMUSG00000037035,ENSMUSG00000026313,27356617.5,0.7621429855082372
61,ENSMUSG00000102937,ENSMUSG00000101299,26918065.5,0.7420278978160484
62,ENSMUSG00000103742,ENSMUSG00000102984,90796567.0,0.6154620734338475
63,ENSMUSG00000083795,ENSMUSG00000100830,65543277.5,0.7745559257325073
64,ENSMUSG00000102950,ENSMUSG00000070738,94089036.5,0.8400854410941397
65,ENSMUSG00000103845,ENSMUSG00000016179,186922846.5,0.7414468738897164
66,ENSMUSG00000102659,ENSMUSG00000010175,164387186.5,0.6261610392117551
67,ENSMUSG00000092627,ENSMUSG00000102871,80643211.0,0.860716547330267
68,ENSMUSG00000099342,ENSMUSG00000103696,26082749.5,0.7860817135587501
69,ENSMUSG00000061992,ENSMUSG00000102761,5528975.5,0.7320874777145218
70,ENSMUSG00000104016,ENSMUSG00000026270,68089860.5,0.7645828033067982
71,ENSMUSG00000097850,ENSMUSG00000104388,13147382.5,0.6581482247500697
72,ENSMUSG00000026103,ENSMUSG00000025971,5213800.5,0.7770654079603305
73,ENSMUSG00000103482,ENSMUSG00000103884,23830383.5,0.9128353294635051
74,ENSMUSG00000102253,ENSMUSG00000102348,4848575.0,0.6531394141038186
75,ENSMUSG00000099784,ENSMUSG00000033774,36836244.0,0.8504958030159446
76,ENSMUSG00000091393,ENSMUSG00000010311,32405564.0,0.7639704220696151
77,ENSMUSG00000052534,ENSMUSG00000039210,19007789.0,0.915315062612427
78,ENSMUSG00000102801,ENSMUSG00000041570,12941626.5,0.9039081357963141
79,ENSMUSG00000004872,ENSMUSG00000104474,87436386.5,0.7588809102942422
80,ENSMUSG00000070871,ENSMUSG00000026219,20072803.0,0.776719951517861
81,ENSMUSG00000103422,ENSMUSG00000094820,132414906.0,0.7735663839404844
82,ENSMUSG00000102728,ENSMUSG00000099933,42415190.0,0.7032353760966072
83,ENSMUSG00000050711,ENSMUSG00000102405,25645465.5,0.64249868554726
84,ENSMUSG00000102784,ENSMUSG00000103317,2964007.0,0.7266404755839363
85,ENSMUSG00000084799,ENSMUSG00000025932,48896089.5,0.722032090528522
86,ENSMUSG00000103983,ENSMUSG00000040596,4926146.5,0.7428276615138921
87,ENSMUSG00000004110,ENSMUSG00000085447,93250448.0,0.8378850774875821
88,ENSMUSG00000117310,ENSMUSG00000013973,140390702.0,0.7617655950956919
89,ENSMUSG00000058076,ENSMUSG00000104158,4782393.0,0.6744519981701839
90,ENSMUSG00000033007,ENSMUSG00000104132,49663296.5,0.9231907274343437
91,ENSMUSG00000102133,ENSMUSG00000102664,163690401.0,0.751491886861988
92,ENSMUSG00000102801,ENSMUSG00000016493,71699050.5,0.6724610316316428
93,ENSMUSG00000026575,ENSMUSG00000003135,124829982.5,0.8978697158721429
94,ENSMUSG00000102709,ENSMUSG00000101227,109802432.0,0.8671010774951431
95,ENSMUSG00000113084,ENSMUSG00000100444,9417031.0,0.8482580211122948
96,ENSMUSG00000062588,ENSMUSG00000096310,165871420.0,0.6549777078390637
97,ENSMUSG00000042182,ENSMUSG00000026426,101271612.5,0.9133035404099865
98,ENSMUSG00000037035,ENSMUSG00000026235,41977720.0,0.8299459316586755
99,ENSMUSG00000103482,ENSMUSG00000025777,15319844.5,0.9612924774301934
100,ENSMUSG00000041439,ENSMUSG00000026247,34460214.0,0.8591180396975688
101,ENSMUSG00000040596,ENSMUSG00000033813,161519381.0,0.6811255508784323
102,ENSMUSG00000099471,ENSMUSG00000026439,5208627.0,0.671206806598704
103,ENSMUSG00000104145,ENSMUSG00000085311,2782883.0,0.6403378991634887
104,ENSMUSG00000016918,ENSMUSG00000056268,126294463.0,0.6295840353640851
105,ENSMUSG00000036907,ENSMUSG00000042581,9404412.0,0.8473207318004198
106,ENSMUSG00000013698,ENSMUSG00000103375,105510273.0,0.7129725825136506
107,ENSMUSG00000100394,ENSMUSG00000038866,46867169.0,0.7997292179963983
108,ENSMUSG00000002459,ENSMUSG00000102750,79143758.0,0.8442792081625148
109,ENSMUSG00000067653,ENSMUSG00000026112,890058.0,0.6587099105076295
110,ENSMUSG00000026083,ENSMUSG00000100954,113315623.0,0.6598202690486212
111,ENSMUSG00000026223,ENSMUSG00000104253,35428142.5,0.7045786882301126
112,ENSMUSG00000102413,ENSMUSG00000103649,8426195.5,0.6160128990471921
113,ENSMUSG00000102474,ENSMUSG00000102523,59170343.5,0.7624205896719475
114,ENSMUSG00000104202,ENSMUSG00000100120,128169062.0,0.6667639352509936
115,ENSMUSG00000103139,ENSMUSG00000100711,69064801.5,0.8254127611805824
