,TAD,random
0,0.3,0.0
1,0.6,0.1
2,0.0,0.2
3,0.2,0.0
4,0.0,0.0
5,0.0,0.0
6,0.19230769230769232,0.042986425339366516
7,0.8666666666666667,0.0
8,0.1,0.1
9,0.15151515151515152,0.06060606060606061
10,0.3,0.1
11,0.0,0.1
12,0.2,0.1
13,0.1,0.1
14,0.06666666666666667,0.06666666666666667
15,0.0,0.0
16,0.4666666666666667,0.06666666666666667
17,0.19047619047619047,0.047619047619047616
18,0.06666666666666667,0.0
19,1.0,0.06666666666666667
20,1.0,0.0
21,0.0,0.0
22,0.0,0.08888888888888889
23,0.12380952380952381,0.01904761904761905
24,0.1,0.1
25,0.6,0.0
26,0.16666666666666666,0.027777777777777776
27,0.5333333333333333,0.0
28,0.16911764705882354,0.125
29,0.1,0.0
30,0.2857142857142857,0.047619047619047616
31,0.2,0.0
32,0.09090909090909091,0.09090909090909091
33,0.13333333333333333,0.0
34,0.26666666666666666,0.06666666666666667
35,0.4,0.0
36,0.17857142857142858,0.03571428571428571
37,0.09523809523809523,0.0
38,0.4,0.0
39,0.4,0.0
40,0.03571428571428571,0.10714285714285714
41,0.1388888888888889,0.027777777777777776
42,0.13333333333333333,0.06666666666666667
43,0.2,0.0
44,0.2,0.044444444444444446
45,0.3,0.0
46,0.1,0.0
47,0.2,0.0
48,0.21428571428571427,0.0
49,0.3,0.0
50,0.02857142857142857,0.0761904761904762
51,0.10909090909090909,0.01818181818181818
52,0.6190476190476191,0.09523809523809523
53,0.2,0.06666666666666667
54,0.10909090909090909,0.05454545454545454
55,0.7142857142857143,0.047619047619047616
56,0.5,0.0
57,0.1,0.1
58,0.3333333333333333,0.08333333333333333
59,0.13333333333333333,0.06666666666666667
60,0.7142857142857143,0.0
61,0.2,0.0
62,0.1794871794871795,0.038461538461538464
63,0.21428571428571427,0.07142857142857142
64,0.19047619047619047,0.047619047619047616
65,0.21428571428571427,0.07142857142857142
66,0.13333333333333333,0.0
67,0.6,0.08888888888888889
68,0.03571428571428571,0.03571428571428571
69,0.3,0.1
70,0.06666666666666667,0.06666666666666667
71,0.2,0.05454545454545454
72,0.1,0.0
73,0.06666666666666667,0.13333333333333333
74,0.2857142857142857,0.14285714285714285
75,0.13333333333333333,0.0
76,0.0,0.06666666666666667
77,0.3333333333333333,0.13333333333333333
78,0.2,0.0
