,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000092401,ENSMUSG00000047721,40257014.0,-0.11768551282319138
1,ENSMUSG00000037239,ENSMUSG00000107470,25983129.5,0.12324842508278706
2,ENSMUSG00000038782,ENSMUSG00000025486,96634734.5,0.12507881227529413
3,ENSMUSG00000054662,ENSMUSG00000030545,61369965.0,0.07995574403713422
4,ENSMUSG00000047085,ENSMUSG00000030781,83822859.0,-0.47761303710106295
5,ENSMUSG00000030726,ENSMUSG00000109249,33484603.0,0.0251908561976227
6,ENSMUSG00000074121,ENSMUSG00000085095,54248378.0,0.5154068404572031
7,ENSMUSG00000109792,ENSMUSG00000033967,123361247.5,0.04640889544313109
8,ENSMUSG00000073906,ENSMUSG00000031493,76196699.5,0.05262615978933259
9,ENSMUSG00000108473,ENSMUSG00000108920,17663810.5,0.48099709261193874
10,ENSMUSG00000091864,ENSMUSG00000077575,68125772.0,0.3692907967571846
11,ENSMUSG00000108849,ENSMUSG00000090362,45443808.5,-0.24212317435839129
12,ENSMUSG00000030505,ENSMUSG00000066258,54489374.5,0.032365573530555615
13,ENSMUSG00000095246,ENSMUSG00000059077,108994009.5,-0.25349785510444395
14,ENSMUSG00000097016,ENSMUSG00000004610,40722686.0,0.2674232435065721
15,ENSMUSG00000108958,ENSMUSG00000025489,89999042.0,-0.3330173548285027
16,ENSMUSG00000108415,ENSMUSG00000042340,101850452.5,0.37869517857828017
17,ENSMUSG00000032640,ENSMUSG00000030708,34366681.5,-0.31507705187750035
18,ENSMUSG00000040148,ENSMUSG00000100586,116984406.0,-0.041430062414423076
19,ENSMUSG00000073954,ENSMUSG00000109495,98091278.5,-0.22305122828282084
20,ENSMUSG00000073961,ENSMUSG00000083967,788735.5,-0.09090909090909088
21,ENSMUSG00000038244,ENSMUSG00000092281,70298321.5,0.24417557094990525
22,ENSMUSG00000099151,ENSMUSG00000098426,37181782.5,-0.07616415921940344
23,ENSMUSG00000074141,ENSMUSG00000002984,25120222.5,0.08483702671458154
24,ENSMUSG00000109221,ENSMUSG00000061119,33933838.5,-0.15378757947789876
25,ENSMUSG00000100111,ENSMUSG00000091045,16903061.0,-0.16800025540377683
26,ENSMUSG00000108390,ENSMUSG00000108442,19027205.5,-0.3000020648079052
27,ENSMUSG00000038637,ENSMUSG00000000244,1810239.0,0.06343083922199406
28,ENSMUSG00000108573,ENSMUSG00000096002,109511677.5,0.6123488537677438
29,ENSMUSG00000081859,ENSMUSG00000051900,16271579.0,-0.138839436999953
30,ENSMUSG00000078616,ENSMUSG00000074375,90296206.0,0.6448715213428902
31,ENSMUSG00000109104,ENSMUSG00000108806,3492846.5,-0.1418426044777018
32,ENSMUSG00000108832,ENSMUSG00000035228,39554059.0,0.5837374018177368
33,ENSMUSG00000108485,ENSMUSG00000108745,8517431.5,-0.159489310219366
34,ENSMUSG00000109233,ENSMUSG00000087376,75466616.5,-0.2919618110182823
35,ENSMUSG00000066513,ENSMUSG00000038260,1108611.5,0.10418629871976164
36,ENSMUSG00000070563,ENSMUSG00000109091,38504414.0,0.14464059083979763
37,ENSMUSG00000107523,ENSMUSG00000003873,42348060.5,-0.08873910050635485
38,ENSMUSG00000103887,ENSMUSG00000097441,13601679.0,-0.04284345468022361
39,ENSMUSG00000091955,ENSMUSG00000034990,96259918.5,0.08323847063892562
40,ENSMUSG00000030659,ENSMUSG00000110275,24655698.0,0.26362492367835727
41,ENSMUSG00000066512,ENSMUSG00000080413,27983523.0,0.5404280437300386
42,ENSMUSG00000093751,ENSMUSG00000030963,55864662.0,-0.022097466458477665
43,ENSMUSG00000073968,ENSMUSG00000055407,3380162.5,-0.11873194777456529
44,ENSMUSG00000073914,ENSMUSG00000108739,69993190.5,-0.12343322420276452
45,ENSMUSG00000108388,ENSMUSG00000109249,62104311.5,-0.09824635669643028
46,ENSMUSG00000108383,ENSMUSG00000086266,69565116.0,0.48711626890903564
47,ENSMUSG00000030413,ENSMUSG00000110234,86781600.5,-0.3349870888669829
48,ENSMUSG00000044737,ENSMUSG00000030708,56815361.0,0.392603154815674
49,ENSMUSG00000109218,ENSMUSG00000109488,22988242.0,0.26717885568305744
50,ENSMUSG00000030591,ENSMUSG00000109167,89304477.0,0.1374091482290256
51,ENSMUSG00000109149,ENSMUSG00000003380,73753155.5,-0.053208454340693004
52,ENSMUSG00000010760,ENSMUSG00000110306,133711733.5,-0.30703644700069593
53,ENSMUSG00000082782,ENSMUSG00000110424,106926075.0,-0.038661907910066996
54,ENSMUSG00000093973,ENSMUSG00000055629,93627518.5,-0.5226428073476792
55,ENSMUSG00000108732,ENSMUSG00000054061,58674882.0,-0.20506540177707303
56,ENSMUSG00000111737,ENSMUSG00000066537,62839499.0,-0.6458196530004661
57,ENSMUSG00000108842,ENSMUSG00000061119,41052965.5,-0.0705070077967885
58,ENSMUSG00000073977,ENSMUSG00000037974,39251245.5,-0.08846256673622957
59,ENSMUSG00000109168,ENSMUSG00000006948,15566596.5,0.2586639076228729
60,ENSMUSG00000110306,ENSMUSG00000039361,80381225.0,-0.22775588563458282
61,ENSMUSG00000073909,ENSMUSG00000057177,80055523.0,0.03886932291009152
62,ENSMUSG00000030643,ENSMUSG00000030780,35491705.5,0.030411906969915168
63,ENSMUSG00000051180,ENSMUSG00000052353,56152702.0,0.154655180376688
64,ENSMUSG00000044997,ENSMUSG00000058145,31176120.0,-0.07149945747712282
65,ENSMUSG00000030534,ENSMUSG00000001249,49173694.0,-0.6688880161919654
66,ENSMUSG00000035545,ENSMUSG00000092118,47718814.0,0.3800090550989569
67,ENSMUSG00000058230,ENSMUSG00000073914,88500833.0,-0.030200295610084336
68,ENSMUSG00000030792,ENSMUSG00000030591,16032388.5,0.2304650397031278
69,ENSMUSG00000108885,ENSMUSG00000092439,61879617.5,-0.11609672708197898
70,ENSMUSG00000033917,ENSMUSG00000070546,70053854.5,-0.03131404930802353
71,ENSMUSG00000097455,ENSMUSG00000109428,53662097.5,0.3233885616015444
72,ENSMUSG00000073927,ENSMUSG00000108542,29082071.0,-0.39395209109431006
73,ENSMUSG00000108978,ENSMUSG00000044786,43306592.5,-0.5152505745186216
74,ENSMUSG00000082922,ENSMUSG00000008318,25834100.0,0.013985361046550335
75,ENSMUSG00000046248,ENSMUSG00000099979,101010565.0,-0.36986353067000105
76,ENSMUSG00000110326,ENSMUSG00000055159,7153247.0,0.5300751722245824
77,ENSMUSG00000074420,ENSMUSG00000062797,86064441.0,-0.8263369880318514
78,ENSMUSG00000074115,ENSMUSG00000095201,26640348.0,-0.19382443399164986
79,ENSMUSG00000030653,ENSMUSG00000033847,88119189.0,0.317093648516452
80,ENSMUSG00000074361,ENSMUSG00000045540,87107206.0,0.04386677118766362
81,ENSMUSG00000094520,ENSMUSG00000042918,58336097.0,0.38110079612967634
82,ENSMUSG00000030641,ENSMUSG00000104454,56132098.5,-0.18209681511963588
83,ENSMUSG00000108934,ENSMUSG00000110326,32368733.5,0.08257027296068054
84,ENSMUSG00000074254,ENSMUSG00000065874,91842416.5,-0.14166852142624103
85,ENSMUSG00000108952,ENSMUSG00000073896,35702972.5,-0.13483997249264845
86,ENSMUSG00000070873,ENSMUSG00000097231,15146860.5,-0.7108688613676847
87,ENSMUSG00000098426,ENSMUSG00000030507,56457668.5,-0.25942086774748735
88,ENSMUSG00000109560,ENSMUSG00000108318,20921481.0,-0.07483856752676007
89,ENSMUSG00000054385,ENSMUSG00000102252,34533407.5,0.627559164372946
90,ENSMUSG00000109193,ENSMUSG00000103791,75504176.0,-0.3966188045115211
91,ENSMUSG00000109256,ENSMUSG00000108892,16303719.5,-0.1459487471379778
92,ENSMUSG00000108465,ENSMUSG00000101643,86575005.5,0.4865845496768633
93,ENSMUSG00000001827,ENSMUSG00000109168,73547674.0,0.31645113593994434
94,ENSMUSG00000030981,ENSMUSG00000037029,103511656.0,0.45886728376200464
95,ENSMUSG00000108777,ENSMUSG00000110400,75438315.5,-0.09518099481363515
96,ENSMUSG00000108460,ENSMUSG00000038300,34119559.0,0.2937184899885128
97,ENSMUSG00000097017,ENSMUSG00000044453,5040823.0,-0.25436790016068
98,ENSMUSG00000005533,ENSMUSG00000066268,35028773.0,0.17280080640886733
99,ENSMUSG00000109256,ENSMUSG00000109422,7092412.5,0.09464672917521222
100,ENSMUSG00000109080,ENSMUSG00000090864,2575603.5,-0.22049850599777585
101,ENSMUSG00000110099,ENSMUSG00000082400,21925883.5,-0.15240487700016475
102,ENSMUSG00000092381,ENSMUSG00000030718,80631148.5,-0.11494115496656243
103,ENSMUSG00000074003,ENSMUSG00000038187,14883561.5,0.24519285559388368
104,ENSMUSG00000054061,ENSMUSG00000030814,34618640.5,-0.22033753011417131
105,ENSMUSG00000108979,ENSMUSG00000108500,2342681.0,0.41047753546467325
106,ENSMUSG00000054555,ENSMUSG00000025479,6711690.5,-0.1105974708050192
107,ENSMUSG00000108309,ENSMUSG00000058454,17593274.0,0.3567644051194232
108,ENSMUSG00000045165,ENSMUSG00000030617,36847847.5,0.3067109824840925
109,ENSMUSG00000011632,ENSMUSG00000002043,5031618.0,0.5337004732798213
110,ENSMUSG00000109383,ENSMUSG00000101708,44448496.0,-0.2071031723182708
111,ENSMUSG00000097226,ENSMUSG00000109491,24812289.0,-0.16647122993873334
112,ENSMUSG00000078810,ENSMUSG00000038187,108961654.5,-0.6421295636437073
113,ENSMUSG00000109468,ENSMUSG00000108874,45650364.5,-0.09154013533435873
114,ENSMUSG00000109325,ENSMUSG00000025504,117993353.0,0.6264364884818318
115,ENSMUSG00000040298,ENSMUSG00000006948,86916502.0,-0.2444294368696345
116,ENSMUSG00000030787,ENSMUSG00000108384,46341312.0,-0.32429410619998306
117,ENSMUSG00000025491,ENSMUSG00000057195,122953968.0,0.3911348949333936
118,ENSMUSG00000074165,ENSMUSG00000030782,86608889.0,-0.2326773605548549
119,ENSMUSG00000030409,ENSMUSG00000006205,111872050.5,0.4112299824506614
120,ENSMUSG00000108957,ENSMUSG00000110031,39096689.0,0.5067040842333828
121,ENSMUSG00000045948,ENSMUSG00000004612,14696930.5,-0.19252135669049075
122,ENSMUSG00000041037,ENSMUSG00000030861,106895128.0,0.437865144925889
123,ENSMUSG00000025105,ENSMUSG00000108504,47990937.0,0.2432176227320004
124,ENSMUSG00000059975,ENSMUSG00000099137,70518339.5,-0.6803712306735763
125,ENSMUSG00000092619,ENSMUSG00000109951,95382983.0,-0.2353533649520264
126,ENSMUSG00000099422,ENSMUSG00000054046,86806435.0,0.2716879978367369
127,ENSMUSG00000036521,ENSMUSG00000003545,11991369.0,0.15872180141711795
128,ENSMUSG00000101371,ENSMUSG00000051207,113574773.5,-0.12350414832929894
129,ENSMUSG00000048921,ENSMUSG00000074092,74690050.5,-0.20942918249898054
130,ENSMUSG00000040205,ENSMUSG00000082154,26813821.0,0.34809807893806666
