,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000114597,ENSMUSG00000114114,23793587.0,-0.2431557204031688
1,ENSMUSG00000101578,ENSMUSG00000113688,4667428.5,0.049594816269648824
2,ENSMUSG00000076745,ENSMUSG00000069089,81531545.0,0.3875350944170519
3,ENSMUSG00000113440,ENSMUSG00000114143,30333921.5,-0.23227932863420495
4,ENSMUSG00000114823,ENSMUSG00000113647,868866.0,-0.23989271365396167
5,ENSMUSG00000088366,ENSMUSG00000114911,46695826.0,-0.13483381821468832
6,ENSMUSG00000051456,ENSMUSG00000034686,58194575.5,-0.33313772065575353
7,ENSMUSG00000042102,ENSMUSG00000094248,71902928.5,0.4271112894487329
8,ENSMUSG00000100410,ENSMUSG00000114522,20559261.5,-0.13648560160669618
9,ENSMUSG00000021301,ENSMUSG00000113637,48439098.5,0.3049802356919453
10,ENSMUSG00000074885,ENSMUSG00000041773,40881191.0,-0.18621604605317987
11,ENSMUSG00000113121,ENSMUSG00000021519,2095143.5,0.27114265674198823
12,ENSMUSG00000074863,ENSMUSG00000102282,851329.5,0.47606399214595724
13,ENSMUSG00000113899,ENSMUSG00000039114,24993713.5,0.19115920286433277
14,ENSMUSG00000063846,ENSMUSG00000038212,55151420.0,-0.3866599082473293
15,ENSMUSG00000114437,ENSMUSG00000114633,3533185.0,0.46530797894948867
16,ENSMUSG00000081334,ENSMUSG00000041632,77287826.5,-0.2824698559730121
17,ENSMUSG00000021519,ENSMUSG00000069089,33796757.0,0.41526916622320376
18,ENSMUSG00000021458,ENSMUSG00000101578,40524641.0,-0.31803483981731145
19,ENSMUSG00000091183,ENSMUSG00000113697,9925116.5,-0.006501102550460849
20,ENSMUSG00000113311,ENSMUSG00000114809,3264321.0,-0.4674853098138001
21,ENSMUSG00000113492,ENSMUSG00000113238,20742906.0,0.22857110497775399
22,ENSMUSG00000021510,ENSMUSG00000113453,4000837.5,-0.011884979048164601
23,ENSMUSG00000098087,ENSMUSG00000109853,26589974.5,0.46807808246170635
24,ENSMUSG00000074650,ENSMUSG00000113931,100615399.5,-0.06432240384622086
25,ENSMUSG00000021497,ENSMUSG00000054258,14067328.5,-0.05002476034679797
26,ENSMUSG00000114400,ENSMUSG00000021576,27236198.0,-0.5459019612556476
27,ENSMUSG00000057685,ENSMUSG00000057842,21156033.0,0.15777302436219975
28,ENSMUSG00000046169,ENSMUSG00000113030,86415423.5,-0.30910699274983156
