,TAD,random
0,0.3,0.0
1,0.4,0.0
2,0.09523809523809523,0.19047619047619047
3,0.06613756613756613,0.05291005291005291
4,0.6,0.1
5,0.7142857142857143,0.047619047619047616
6,0.14285714285714285,0.10714285714285714
7,0.06666666666666667,0.13333333333333333
8,0.5714285714285714,0.09523809523809523
9,0.3,0.0
10,0.32142857142857145,0.0
11,0.1,0.1
12,0.1,0.0
13,0.0,0.14285714285714285
14,0.5333333333333333,0.044444444444444446
15,0.6,0.0
16,0.01818181818181818,0.03636363636363636
17,0.08333333333333333,0.027777777777777776
18,0.19444444444444445,0.05555555555555555
19,0.12380952380952381,0.047619047619047616
20,0.2,0.0
21,0.3333333333333333,0.022222222222222223
22,0.1,0.0
23,0.0,0.0
24,0.03636363636363636,0.05454545454545454
25,0.0,0.13333333333333333
26,0.13333333333333333,0.0
27,0.3,0.0
28,0.1,0.1
29,0.4,0.06666666666666667
30,0.13333333333333333,0.06666666666666667
31,0.13333333333333333,0.13333333333333333
32,0.08888888888888889,0.06666666666666667
33,0.5,0.1
34,0.06666666666666667,0.06666666666666667
35,0.26666666666666666,0.06666666666666667
36,0.8666666666666667,0.0380952380952381
37,0.1111111111111111,0.05555555555555555
38,0.26666666666666666,0.13333333333333333
39,0.9615384615384616,0.038461538461538464
40,0.23809523809523808,0.047619047619047616
41,0.47619047619047616,0.09523809523809523
42,0.5357142857142857,0.0
43,0.1388888888888889,0.027777777777777776
44,0.7,0.2
45,0.0,0.0
46,0.26666666666666666,0.0
47,0.0,0.1
48,1.0,0.0
49,0.06666666666666667,0.06666666666666667
50,0.06666666666666667,0.2
51,0.14285714285714285,0.09523809523809523
52,0.03571428571428571,0.07142857142857142
53,0.12727272727272726,0.03636363636363636
54,0.06666666666666667,0.2
55,0.2,0.1
56,0.4,0.1
57,0.1,0.1
58,0.4666666666666667,0.0
59,0.5333333333333333,0.06666666666666667
60,0.2857142857142857,0.07142857142857142
61,0.09523809523809523,0.047619047619047616
62,0.2222222222222222,0.0
63,0.0,0.0
64,0.19444444444444445,0.027777777777777776
65,0.2,0.13333333333333333
66,0.06666666666666667,0.0
67,0.4,0.13333333333333333
68,0.09523809523809523,0.09523809523809523
69,0.2,0.0
70,0.0,0.0
71,0.0,0.1
72,0.2,0.0
73,0.13333333333333333,0.0
74,0.16363636363636364,0.05454545454545454
75,0.1,0.0
76,0.1,0.0
77,0.14285714285714285,0.047619047619047616
78,0.42857142857142855,0.0
79,0.0,0.2
80,0.39285714285714285,0.07142857142857142
81,0.1,0.1
82,0.03571428571428571,0.03571428571428571
83,0.3,0.1
84,0.06666666666666667,0.044444444444444446
85,0.06666666666666667,0.06666666666666667
86,0.1388888888888889,0.0
87,0.14285714285714285,0.07142857142857142
88,0.047619047619047616,0.0
89,0.0,0.0
90,0.0,0.0
91,0.06666666666666667,0.0
92,0.3,0.0
93,0.26666666666666666,0.0
94,0.09523809523809523,0.0
95,0.09523809523809523,0.0
96,0.23809523809523808,0.047619047619047616
97,0.3,0.0
98,0.1,0.0
99,0.1,0.0
100,0.0,0.09523809523809523
101,0.19047619047619047,0.0
102,0.047619047619047616,0.0
103,0.0,0.0
104,0.6666666666666666,0.06666666666666667
105,0.3,0.0
106,0.13333333333333333,0.0
107,0.3333333333333333,0.06666666666666667
108,0.2,0.0
109,0.06666666666666667,0.06666666666666667
110,0.6,0.0
111,0.14285714285714285,0.19047619047619047
112,0.09090909090909091,0.09090909090909091
113,0.2,0.1
114,0.2,0.0
115,0.13333333333333333,0.06666666666666667
116,0.75,0.0
117,1.0,0.027777777777777776
118,1.0,0.0
119,0.23809523809523808,0.047619047619047616
120,0.0,0.0
121,0.09090909090909091,0.05454545454545454
122,0.3,0.0
123,0.13333333333333333,0.06666666666666667
124,0.09090909090909091,0.05454545454545454
125,0.3,0.0
126,0.1388888888888889,0.027777777777777776
127,0.3055555555555556,0.05555555555555555
128,0.2222222222222222,0.0
129,0.06666666666666667,0.06666666666666667
130,0.08333333333333333,0.08333333333333333
131,0.5333333333333333,0.0
132,0.23076923076923078,0.03296703296703297
133,0.2,0.13333333333333333
134,0.09523809523809523,0.0
135,0.047619047619047616,0.09523809523809523
136,0.027777777777777776,0.05555555555555555
137,0.2,0.0
138,0.13333333333333333,0.06666666666666667
139,0.2857142857142857,0.0
140,0.0380952380952381,0.02857142857142857
141,0.1,0.2
142,0.1,0.0
143,0.3,0.0
144,0.2,0.07272727272727272
145,0.14285714285714285,0.0
146,0.3,0.0
147,0.7,0.1
148,0.1,0.0
149,0.1,0.0
150,0.07272727272727272,0.01818181818181818
151,0.1,0.1
152,0.027777777777777776,0.08333333333333333
153,0.027777777777777776,0.08333333333333333
