,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000027852,ENSMUSG00000105820,50851877.0,0.377941564449437
1,ENSMUSG00000106596,ENSMUSG00000080754,36693458.0,-0.4166300522440104
2,ENSMUSG00000106666,ENSMUSG00000105671,30131418.0,-0.3160508132369315
3,ENSMUSG00000074195,ENSMUSG00000105403,6916505.0,-0.18435139386639285
4,ENSMUSG00000083462,ENSMUSG00000056476,49077393.5,0.11069988363301542
5,ENSMUSG00000103484,ENSMUSG00000105290,104870424.5,0.17713425565963686
6,ENSMUSG00000106024,ENSMUSG00000104445,65062266.0,0.22802996137775
7,ENSMUSG00000106500,ENSMUSG00000042092,61568414.0,-0.050526027713332165
8,ENSMUSG00000028115,ENSMUSG00000102785,42488046.0,-0.3536863637456398
9,ENSMUSG00000106475,ENSMUSG00000054414,10629055.5,-0.152021150990283
10,ENSMUSG00000097858,ENSMUSG00000106197,43679555.0,0.22660790891531404
11,ENSMUSG00000028116,ENSMUSG00000028062,34469164.0,-0.5231957855333694
12,ENSMUSG00000043873,ENSMUSG00000047819,21429563.5,0.37440789652784207
13,ENSMUSG00000095580,ENSMUSG00000028064,7911464.5,0.4287822573617904
14,ENSMUSG00000086556,ENSMUSG00000036632,41471469.0,0.2913170329207813
15,ENSMUSG00000051431,ENSMUSG00000027829,6765186.5,0.5472204884247592
16,ENSMUSG00000105671,ENSMUSG00000027702,112262260.5,0.013046342538740922
17,ENSMUSG00000103313,ENSMUSG00000068874,43705758.5,-0.7678392840831871
18,ENSMUSG00000104122,ENSMUSG00000043468,56933860.5,-0.07265151704565852
19,ENSMUSG00000045328,ENSMUSG00000105561,34613953.5,-0.29482847873306417
20,ENSMUSG00000054199,ENSMUSG00000028081,2732346.0,-0.2357083813045625
21,ENSMUSG00000042861,ENSMUSG00000084863,1094982.0,-0.2541647484243698
22,ENSMUSG00000050635,ENSMUSG00000028088,5276228.5,0.016046809654631927
23,ENSMUSG00000105976,ENSMUSG00000105945,37780271.0,0.5094144710116051
24,ENSMUSG00000102283,ENSMUSG00000036863,142458213.5,0.16257034557634795
25,ENSMUSG00000103428,ENSMUSG00000078162,69632538.5,-0.25353890755895253
26,ENSMUSG00000104887,ENSMUSG00000027763,61624948.0,0.038591935106459016
27,ENSMUSG00000046793,ENSMUSG00000065926,55428899.5,0.17105617656805314
28,ENSMUSG00000027793,ENSMUSG00000104795,41674438.0,0.38295058759277034
29,ENSMUSG00000033147,ENSMUSG00000105827,5620172.5,-0.4919464649535561
30,ENSMUSG00000059776,ENSMUSG00000005625,36050166.5,-0.18480062838545044
31,ENSMUSG00000106260,ENSMUSG00000033981,50015467.0,-0.1574719250672205
32,ENSMUSG00000105810,ENSMUSG00000060438,12933660.5,-0.3440160984041978
33,ENSMUSG00000045952,ENSMUSG00000103406,19424891.0,0.1242934159576033
34,ENSMUSG00000078664,ENSMUSG00000104592,13789771.0,-0.39247116817079397
35,ENSMUSG00000033831,ENSMUSG00000040562,24939075.5,0.02493856907763039
36,ENSMUSG00000106417,ENSMUSG00000104556,4890520.0,-0.4147824222214759
37,ENSMUSG00000103304,ENSMUSG00000105134,51081215.5,-0.31047289011342305
38,ENSMUSG00000013707,ENSMUSG00000046213,12075572.0,0.20072512203082085
39,ENSMUSG00000102692,ENSMUSG00000062006,47486036.0,-0.07124617640826494
40,ENSMUSG00000064927,ENSMUSG00000102550,18439671.0,0.5851292294215794
41,ENSMUSG00000106270,ENSMUSG00000090300,39200299.0,-0.14316644693058947
42,ENSMUSG00000028032,ENSMUSG00000025128,113548374.0,0.3974955234742947
43,ENSMUSG00000065764,ENSMUSG00000105476,5809523.0,0.017533966565117114
44,ENSMUSG00000027968,ENSMUSG00000104785,22066607.5,0.24796056159742827
45,ENSMUSG00000041263,ENSMUSG00000102610,46922894.5,0.3670683442313567
46,ENSMUSG00000092072,ENSMUSG00000028080,19531192.0,0.20215567285910108
47,ENSMUSG00000102729,ENSMUSG00000106162,24792450.0,0.2144036244937215
48,ENSMUSG00000104074,ENSMUSG00000106461,48919135.5,-0.14680677359307345
49,ENSMUSG00000054325,ENSMUSG00000103385,646379.5,-0.05159163615336186
50,ENSMUSG00000078578,ENSMUSG00000104375,121082821.5,0.1693510741327333
51,ENSMUSG00000027848,ENSMUSG00000057829,10296621.0,0.02689490253598413
52,ENSMUSG00000027550,ENSMUSG00000063689,81666863.5,0.02955266124384727
53,ENSMUSG00000105296,ENSMUSG00000087457,100048642.0,-0.18404237526729358
54,ENSMUSG00000105342,ENSMUSG00000104968,49018676.5,0.2770907418064286
55,ENSMUSG00000040086,ENSMUSG00000106062,117274569.5,-0.2739364759150365
56,ENSMUSG00000105219,ENSMUSG00000053957,62394382.0,0.060068103298070226
57,ENSMUSG00000103187,ENSMUSG00000097428,4042535.0,-0.216641123410604
58,ENSMUSG00000106149,ENSMUSG00000105144,38985875.5,0.18914350939277072
59,ENSMUSG00000050315,ENSMUSG00000027820,59842550.5,0.4202778597012406
60,ENSMUSG00000083538,ENSMUSG00000106073,59413837.5,-0.002199498603471938
61,ENSMUSG00000056270,ENSMUSG00000039519,73965431.5,0.20002046970207918
62,ENSMUSG00000028271,ENSMUSG00000093507,46518877.5,0.39650252677560843
63,ENSMUSG00000028271,ENSMUSG00000028096,45887512.0,0.40082524552205545
64,ENSMUSG00000106461,ENSMUSG00000040943,95558638.5,0.24915917997728773
65,ENSMUSG00000105655,ENSMUSG00000092405,52568371.5,0.34118939483784433
66,ENSMUSG00000040209,ENSMUSG00000015749,86419765.5,-0.0014825539904578472
67,ENSMUSG00000105058,ENSMUSG00000106143,31355908.5,-0.28179367818656914
68,ENSMUSG00000104586,ENSMUSG00000105945,861980.0,0.1583331717788721
69,ENSMUSG00000027811,ENSMUSG00000063689,16589137.0,0.028098347564894707
70,ENSMUSG00000104610,ENSMUSG00000081705,100217170.5,-0.05568620078740676
71,ENSMUSG00000074677,ENSMUSG00000074619,25079533.0,-0.559382418407166
72,ENSMUSG00000068547,ENSMUSG00000060671,55012268.0,0.20425555044093652
73,ENSMUSG00000011008,ENSMUSG00000062778,40049998.5,-0.7182356958376067
74,ENSMUSG00000103718,ENSMUSG00000082185,31269024.0,0.042628090415154946
75,ENSMUSG00000027668,ENSMUSG00000106230,100306047.0,0.3384012339776203
76,ENSMUSG00000104888,ENSMUSG00000027864,26640575.5,-0.015210810718110715
77,ENSMUSG00000033342,ENSMUSG00000106089,27140871.5,0.18878617901107472
78,ENSMUSG00000098515,ENSMUSG00000105836,15578872.0,-0.02862846207850576
79,ENSMUSG00000064960,ENSMUSG00000102566,78653192.0,0.3786866292527475
80,ENSMUSG00000106062,ENSMUSG00000103784,14345370.5,-0.024661038560546696
81,ENSMUSG00000027978,ENSMUSG00000105153,88768604.0,-0.1542234575588625
82,ENSMUSG00000106342,ENSMUSG00000049741,28602956.0,-0.16751516173666248
83,ENSMUSG00000028271,ENSMUSG00000103523,50168220.5,0.15139668115971816
84,ENSMUSG00000102283,ENSMUSG00000040086,151374267.5,-0.18541052113580933
85,ENSMUSG00000107524,ENSMUSG00000106139,93342092.5,-0.0373021508356829
86,ENSMUSG00000077804,ENSMUSG00000106542,29820298.0,0.15976835948722828
87,ENSMUSG00000027788,ENSMUSG00000089998,33948398.0,0.34357654154089656
88,ENSMUSG00000088546,ENSMUSG00000092730,109662168.5,-0.07314097782287422
89,ENSMUSG00000103351,ENSMUSG00000049128,75302193.5,-0.23520856199978235
90,ENSMUSG00000105357,ENSMUSG00000104339,97149735.5,0.07347886304144215
91,ENSMUSG00000105288,ENSMUSG00000106025,27879249.5,-0.16837784598788447
92,ENSMUSG00000104763,ENSMUSG00000086389,38618523.0,-0.4518407282810639
93,ENSMUSG00000105452,ENSMUSG00000085102,50890036.0,-0.10681226227634243
94,ENSMUSG00000081883,ENSMUSG00000042642,56526127.5,0.1870569081606958
95,ENSMUSG00000105104,ENSMUSG00000004894,39532228.0,-0.07564948172555082
96,ENSMUSG00000063954,ENSMUSG00000027694,35362712.0,0.16989898655961652
97,ENSMUSG00000085655,ENSMUSG00000027919,56789300.5,0.5211893979416184
98,ENSMUSG00000106223,ENSMUSG00000027748,12712392.5,0.0294138174663115
99,ENSMUSG00000058897,ENSMUSG00000038975,23544459.0,-0.03396791784347344
100,ENSMUSG00000028037,ENSMUSG00000028064,63291870.5,-0.34341737019028046
101,ENSMUSG00000051777,ENSMUSG00000051444,30657403.0,-0.26981841600990925
102,ENSMUSG00000084686,ENSMUSG00000106505,43602532.0,0.06921561331205699
103,ENSMUSG00000043020,ENSMUSG00000104764,42471755.5,0.04679851486854276
104,ENSMUSG00000028148,ENSMUSG00000093577,1895880.5,0.12426837076452511
