,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000113263,ENSMUSG00000038651,23784222.5,0.5845819116629617
1,ENSMUSG00000097098,ENSMUSG00000096323,39101914.5,0.6095180287813783
2,ENSMUSG00000021414,ENSMUSG00000038891,7671370.0,0.6293819371608824
3,ENSMUSG00000114861,ENSMUSG00000114838,2907147.5,0.8808530887764583
4,ENSMUSG00000114746,ENSMUSG00000063200,6819935.0,0.646771852955206
5,ENSMUSG00000092093,ENSMUSG00000023132,84270160.5,0.6536738090255674
6,ENSMUSG00000074768,ENSMUSG00000113954,27752789.0,0.9258211847025607
7,ENSMUSG00000114362,ENSMUSG00000087143,11224090.5,0.7788390022969077
8,ENSMUSG00000114932,ENSMUSG00000057762,14719508.5,0.6425481240929964
9,ENSMUSG00000076431,ENSMUSG00000035139,22716554.5,0.8875183618868435
10,ENSMUSG00000059395,ENSMUSG00000114536,90894607.0,0.6058976625921166
11,ENSMUSG00000114036,ENSMUSG00000101579,57851473.5,0.7674443043583055
12,ENSMUSG00000014164,ENSMUSG00000114169,35256138.0,0.7180782201930912
13,ENSMUSG00000113355,ENSMUSG00000008859,8276196.0,0.6831091120396438
14,ENSMUSG00000041632,ENSMUSG00000021416,64424962.0,0.6816391164559635
15,ENSMUSG00000088366,ENSMUSG00000114307,101269845.5,0.6671129289440447
16,ENSMUSG00000061991,ENSMUSG00000101355,1816241.0,0.748908125621432
17,ENSMUSG00000114893,ENSMUSG00000071909,56563419.5,0.7011038028492845
18,ENSMUSG00000072066,ENSMUSG00000021681,32749420.0,0.7786568334606271
19,ENSMUSG00000056222,ENSMUSG00000034152,16524346.5,0.8033368335761485
20,ENSMUSG00000095217,ENSMUSG00000021492,33668062.5,0.6525699400996945
21,ENSMUSG00000094446,ENSMUSG00000037851,5377834.5,0.6023549399844698
22,ENSMUSG00000021379,ENSMUSG00000113404,6055265.5,0.8455097346191522
23,ENSMUSG00000021577,ENSMUSG00000096323,45811523.5,0.8082639236766738
