,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000024387,ENSMUSG00000024135,50945795.5,0.7240065375505984
1,ENSMUSG00000036492,ENSMUSG00000110218,19607448.5,0.8526933316871177
2,ENSMUSG00000023460,ENSMUSG00000059714,30679110.0,0.711299325460846
3,ENSMUSG00000024176,ENSMUSG00000023903,1931495.0,0.7966082987430725
4,ENSMUSG00000117443,ENSMUSG00000033966,47808818.5,0.6987751882597689
5,ENSMUSG00000036636,ENSMUSG00000116988,17032506.0,0.767939436117179
6,ENSMUSG00000011589,ENSMUSG00000117093,12853581.0,0.8969816313193282
7,ENSMUSG00000071172,ENSMUSG00000024327,4991975.0,0.7933675943641885
8,ENSMUSG00000081492,ENSMUSG00000040888,48496300.0,0.6692787787353935
9,ENSMUSG00000086867,ENSMUSG00000040828,20940229.5,0.639254236715737
10,ENSMUSG00000024068,ENSMUSG00000116988,66249809.5,0.8263125063965295
11,ENSMUSG00000048602,ENSMUSG00000117333,10334040.5,0.8015665308590706
12,ENSMUSG00000034709,ENSMUSG00000037098,62529947.0,0.7806022920048217
13,ENSMUSG00000091601,ENSMUSG00000092077,149976.0,0.9966806026939855
14,ENSMUSG00000023806,ENSMUSG00000023967,39193400.5,0.762365872024722
15,ENSMUSG00000040482,ENSMUSG00000007564,13882512.5,0.7537287728062233
16,ENSMUSG00000024008,ENSMUSG00000040276,1513366.0,0.8048878635346726
17,ENSMUSG00000117290,ENSMUSG00000097217,22443412.5,0.6719876356156285
18,ENSMUSG00000104466,ENSMUSG00000067341,22604427.0,0.7611656200814845
19,ENSMUSG00000116545,ENSMUSG00000071273,4724829.5,0.6770776141426078
20,ENSMUSG00000041319,ENSMUSG00000117628,63301582.0,0.6319453633069491
21,ENSMUSG00000067722,ENSMUSG00000036036,11819791.0,0.7181190601833195
22,ENSMUSG00000117440,ENSMUSG00000067430,47223761.0,0.8724244274800724
23,ENSMUSG00000023915,ENSMUSG00000098552,9544948.5,0.818171091361272
24,ENSMUSG00000067148,ENSMUSG00000037326,20273907.0,0.8816214761386499
25,ENSMUSG00000038500,ENSMUSG00000024122,11864086.5,0.8637790607318991
26,ENSMUSG00000016946,ENSMUSG00000003546,22577713.5,0.7580858096028902
27,ENSMUSG00000023945,ENSMUSG00000023826,42834439.5,0.6863126473213461
28,ENSMUSG00000038347,ENSMUSG00000073433,12466350.0,0.6747137687367182
29,ENSMUSG00000038762,ENSMUSG00000012296,10307148.5,0.6672861559840878
30,ENSMUSG00000086867,ENSMUSG00000015476,1074740.5,0.7326717333018762
31,ENSMUSG00000038141,ENSMUSG00000003198,49612923.5,0.7333476753258337
32,ENSMUSG00000063239,ENSMUSG00000117452,65860305.0,0.8134379727831657
33,ENSMUSG00000092564,ENSMUSG00000117013,12272688.5,0.8955648061278323
