,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000032030,ENSMUSG00000063488,69249853.5,0.765183655883118
1,ENSMUSG00000109590,ENSMUSG00000086228,54464627.5,0.9273501343221296
2,ENSMUSG00000111728,ENSMUSG00000092622,55014936.5,0.6369390065889826
3,ENSMUSG00000032375,ENSMUSG00000059974,37306400.5,0.8832077803381132
4,ENSMUSG00000036057,ENSMUSG00000054836,83010.0,0.9532548123499147
5,ENSMUSG00000074256,ENSMUSG00000032185,39801736.5,0.6832861874523469
6,ENSMUSG00000020257,ENSMUSG00000032199,34698847.5,0.6561521753331887
7,ENSMUSG00000111465,ENSMUSG00000062794,99621053.5,0.6781219039906989
8,ENSMUSG00000055069,ENSMUSG00000100837,12489953.0,0.7572913680593341
9,ENSMUSG00000066235,ENSMUSG00000103755,26581350.5,0.6835681076167378
10,ENSMUSG00000111819,ENSMUSG00000111570,18799166.5,0.6363280211731858
11,ENSMUSG00000065663,ENSMUSG00000058173,202604.0,0.8469613874560574
12,ENSMUSG00000033392,ENSMUSG00000111189,73075600.5,0.8004016406169324
13,ENSMUSG00000111325,ENSMUSG00000032611,14445849.0,0.729581037980888
14,ENSMUSG00000049526,ENSMUSG00000111569,30138606.0,0.6589743957906844
15,ENSMUSG00000025892,ENSMUSG00000110972,39572809.0,0.6804922917514369
16,ENSMUSG00000042787,ENSMUSG00000034910,46516317.0,0.9552711465433155
17,ENSMUSG00000032525,ENSMUSG00000025786,1351676.5,0.7058327195213256
18,ENSMUSG00000047822,ENSMUSG00000074269,36861978.5,0.6807416398366363
19,ENSMUSG00000010047,ENSMUSG00000004099,86636813.5,0.7868846371892224
20,ENSMUSG00000039542,ENSMUSG00000040875,65454866.5,0.6823800047196878
21,ENSMUSG00000032192,ENSMUSG00000032187,53665882.5,0.7439655789740989
22,ENSMUSG00000111210,ENSMUSG00000093721,54273087.0,0.7145385047758503
23,ENSMUSG00000110972,ENSMUSG00000034910,28759039.0,0.8198962929469076
24,ENSMUSG00000032475,ENSMUSG00000031969,73532363.0,0.8009869862031906
25,ENSMUSG00000032327,ENSMUSG00000091735,48356058.0,0.8010052158371915
26,ENSMUSG00000110801,ENSMUSG00000032463,57480544.5,0.6650646954343163
27,ENSMUSG00000091669,ENSMUSG00000100158,65533127.5,0.7772633420029105
28,ENSMUSG00000032261,ENSMUSG00000032300,26335699.5,0.7503085211574678
