,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000021044,ENSMUSG00000101067,51308469.5,-0.14474610485244768
1,ENSMUSG00000113497,ENSMUSG00000112353,19687239.5,-0.1701874238894644
2,ENSMUSG00000092066,ENSMUSG00000114076,81681521.0,-0.15779829443991555
3,ENSMUSG00000112649,ENSMUSG00000111917,48599072.0,-0.19933613417475432
4,ENSMUSG00000083193,ENSMUSG00000111967,104673801.0,-0.1654070133835672
5,ENSMUSG00000098628,ENSMUSG00000021070,2450962.0,0.1276246742058861
6,ENSMUSG00000114041,ENSMUSG00000113766,21270104.0,-0.4222003257509679
7,ENSMUSG00000089894,ENSMUSG00000037904,54285755.5,0.049703348752146034
8,ENSMUSG00000091442,ENSMUSG00000086315,66470013.0,0.48144486127690206
9,ENSMUSG00000113606,ENSMUSG00000105998,79084585.0,0.06519224092841056
10,ENSMUSG00000112323,ENSMUSG00000116635,12975471.5,0.6158526190464423
11,ENSMUSG00000114059,ENSMUSG00000113265,14827271.5,-0.3214686702923268
12,ENSMUSG00000090121,ENSMUSG00000113318,799246.0,-0.11285915984442119
13,ENSMUSG00000112690,ENSMUSG00000112292,24756071.5,-0.09090909090909088
14,ENSMUSG00000113959,ENSMUSG00000061911,10422376.5,0.5778091912251749
15,ENSMUSG00000113767,ENSMUSG00000047014,14120335.0,-0.0909090909090909
16,ENSMUSG00000113878,ENSMUSG00000112274,5050429.0,0.4297431844836522
17,ENSMUSG00000111938,ENSMUSG00000002997,27494042.5,0.6084448496493325
18,ENSMUSG00000021260,ENSMUSG00000060950,3362434.0,0.16655674443191837
19,ENSMUSG00000104380,ENSMUSG00000020633,54626618.5,0.5327018747339742
20,ENSMUSG00000100890,ENSMUSG00000113106,16425112.0,0.4714881586417621
21,ENSMUSG00000112945,ENSMUSG00000091732,65659920.0,0.07085915292094216
22,ENSMUSG00000114160,ENSMUSG00000021285,56640567.5,0.46729474928744547
23,ENSMUSG00000048856,ENSMUSG00000085925,748331.0,0.2317051954511424
24,ENSMUSG00000043487,ENSMUSG00000079177,79379951.5,-0.030594535642518086
25,ENSMUSG00000114164,ENSMUSG00000113423,64171068.0,-0.4594534016557616
26,ENSMUSG00000021224,ENSMUSG00000113852,14937774.5,-0.46664964329709835
27,ENSMUSG00000111893,ENSMUSG00000113890,30315932.5,0.01643428520667421
28,ENSMUSG00000072812,ENSMUSG00000037486,109320571.0,0.23656676163858548
29,ENSMUSG00000021094,ENSMUSG00000112254,2849641.5,-0.47063982049372316
30,ENSMUSG00000113242,ENSMUSG00000113568,62696616.0,0.33160573088426554
31,ENSMUSG00000020953,ENSMUSG00000020630,22944960.5,0.21185607876123036
32,ENSMUSG00000113217,ENSMUSG00000114033,84876685.0,-0.21768766085867713
33,ENSMUSG00000093218,ENSMUSG00000033373,32880315.0,0.15460921741615904
34,ENSMUSG00000073179,ENSMUSG00000066441,58286876.5,0.48195658737601005
35,ENSMUSG00000113331,ENSMUSG00000112067,14420106.0,0.34261935386871706
36,ENSMUSG00000111898,ENSMUSG00000084871,101179191.0,-0.09090909090909088
37,ENSMUSG00000041481,ENSMUSG00000050103,66827170.5,0.06817143215945151
38,ENSMUSG00000113434,ENSMUSG00000033454,11987710.5,-0.4179658877133498
39,ENSMUSG00000073233,ENSMUSG00000113242,14698707.5,0.2429264999629661
40,ENSMUSG00000099407,ENSMUSG00000002996,22132325.5,-0.35438993087040493
41,ENSMUSG00000086372,ENSMUSG00000112860,40814028.5,-0.04979589724314473
42,ENSMUSG00000098224,ENSMUSG00000097381,39442574.0,-0.22847159800030356
43,ENSMUSG00000021079,ENSMUSG00000113941,33038746.0,0.588462082401572
44,ENSMUSG00000112980,ENSMUSG00000042050,168936.5,0.15513984400265593
45,ENSMUSG00000112746,ENSMUSG00000035560,13388919.0,0.44314292921331605
46,ENSMUSG00000043398,ENSMUSG00000114076,47305912.0,-0.08707857269702897
47,ENSMUSG00000059301,ENSMUSG00000097973,22337934.5,0.2697944171439524
48,ENSMUSG00000042507,ENSMUSG00000021288,27599318.0,-0.7026577923701102
49,ENSMUSG00000113961,ENSMUSG00000104155,42118720.5,-0.11290653473113832
50,ENSMUSG00000113132,ENSMUSG00000020646,6532672.0,-0.464740059102569
51,ENSMUSG00000020570,ENSMUSG00000063632,5628456.5,-0.46085819683304424
52,ENSMUSG00000034402,ENSMUSG00000113524,48415773.0,-0.33431828947553965
53,ENSMUSG00000101930,ENSMUSG00000112784,40988333.0,-0.32773319398251843
54,ENSMUSG00000093419,ENSMUSG00000042472,14915508.5,-0.14927959416209075
55,ENSMUSG00000113656,ENSMUSG00000112232,51104866.0,0.471821501634948
56,ENSMUSG00000112663,ENSMUSG00000111917,19356282.0,0.4861067967572547
57,ENSMUSG00000085472,ENSMUSG00000085664,3315616.5,0.3304428326759958
58,ENSMUSG00000085793,ENSMUSG00000112867,25161864.0,0.26933812065004964
59,ENSMUSG00000113242,ENSMUSG00000097160,78386697.5,0.24650537340438874
60,ENSMUSG00000041449,ENSMUSG00000021013,5298881.0,0.15282874887276254
