,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000035183,ENSMUSG00000002111,33979327.5,0.15404086070462356
1,ENSMUSG00000050530,ENSMUSG00000017652,161893272.5,0.5047608321368557
2,ENSMUSG00000002732,ENSMUSG00000056824,88691933.0,-0.5133276838961586
3,ENSMUSG00000075267,ENSMUSG00000088695,78999442.0,0.04275969849729616
4,ENSMUSG00000079247,ENSMUSG00000085436,80923854.5,-0.16619637339360588
5,ENSMUSG00000085275,ENSMUSG00000027371,96903514.5,-0.08252820867919654
6,ENSMUSG00000080237,ENSMUSG00000086203,37650451.0,-0.12774151236839076
7,ENSMUSG00000050558,ENSMUSG00000044560,20581525.5,0.21862987812254758
8,ENSMUSG00000078869,ENSMUSG00000027570,3344144.5,-0.30665566728142796
9,ENSMUSG00000053164,ENSMUSG00000042745,115218363.0,-0.4692988603267126
10,ENSMUSG00000033268,ENSMUSG00000027301,8244791.5,-0.35027163905889325
11,ENSMUSG00000086603,ENSMUSG00000084143,29201290.0,-0.3672150565047104
12,ENSMUSG00000106933,ENSMUSG00000049630,23242088.0,-0.4222162771703897
13,ENSMUSG00000087246,ENSMUSG00000086575,113165193.5,-0.25600846382595416
14,ENSMUSG00000103562,ENSMUSG00000065851,9029431.5,0.5170321220219387
15,ENSMUSG00000061897,ENSMUSG00000081264,57476407.5,-0.16760676328637347
16,ENSMUSG00000075514,ENSMUSG00000023216,100057956.0,-0.636677937187658
17,ENSMUSG00000027513,ENSMUSG00000074934,59403755.5,0.15058819332297516
18,ENSMUSG00000086356,ENSMUSG00000012350,71393680.0,0.3097321112652392
19,ENSMUSG00000042604,ENSMUSG00000082164,87257075.5,-0.23532730023918227
20,ENSMUSG00000087445,ENSMUSG00000096822,120973447.5,0.03468025489752609
21,ENSMUSG00000084184,ENSMUSG00000064084,49842222.0,0.1274445690992905
22,ENSMUSG00000075201,ENSMUSG00000074916,32762834.5,0.009711969141829934
23,ENSMUSG00000086559,ENSMUSG00000082543,99165813.0,0.019393741304799712
24,ENSMUSG00000062997,ENSMUSG00000084606,33743580.0,0.4014320961495238
25,ENSMUSG00000091288,ENSMUSG00000083077,53379116.5,-0.20593822481258212
26,ENSMUSG00000046854,ENSMUSG00000085750,95618021.0,-0.2848401518602112
27,ENSMUSG00000053164,ENSMUSG00000026818,8958868.5,-0.22704191230796
28,ENSMUSG00000050772,ENSMUSG00000027030,19092092.5,0.4618889394612174
29,ENSMUSG00000049843,ENSMUSG00000027661,78510844.0,0.43142606780275433
30,ENSMUSG00000081967,ENSMUSG00000040061,2763344.0,0.31722571700955765
31,ENSMUSG00000041911,ENSMUSG00000035000,9159895.0,-0.3797861568450473
32,ENSMUSG00000087267,ENSMUSG00000093804,17140472.5,-0.26808709685301424
33,ENSMUSG00000027010,ENSMUSG00000027433,75726092.0,0.06466269087792761
34,ENSMUSG00000082132,ENSMUSG00000086970,117854068.0,0.4738793923019038
35,ENSMUSG00000033955,ENSMUSG00000047965,14601264.0,0.5170313849539045
36,ENSMUSG00000087617,ENSMUSG00000081344,6120098.5,0.24046822009705857
37,ENSMUSG00000049758,ENSMUSG00000074758,31996725.0,0.08164213880283114
38,ENSMUSG00000026830,ENSMUSG00000059588,26329030.0,-0.6208426915216637
39,ENSMUSG00000103475,ENSMUSG00000075167,72642157.5,-0.08418532673609759
40,ENSMUSG00000088066,ENSMUSG00000083057,48732411.5,-0.0909090909090909
41,ENSMUSG00000027227,ENSMUSG00000058740,96359041.0,-0.5913356022854569
42,ENSMUSG00000029419,ENSMUSG00000081258,80686855.0,-0.13129434547332894
43,ENSMUSG00000044916,ENSMUSG00000085014,40689635.5,0.2951783539511228
44,ENSMUSG00000102357,ENSMUSG00000090996,160257646.5,-0.5695369234518195
45,ENSMUSG00000074797,ENSMUSG00000084407,9186140.0,0.14820787552816214
46,ENSMUSG00000064906,ENSMUSG00000075279,45039557.5,0.1891232159959803
47,ENSMUSG00000082046,ENSMUSG00000086358,65299581.5,-0.04410646977114565
48,ENSMUSG00000084826,ENSMUSG00000085504,8139148.0,-0.014840285658842095
49,ENSMUSG00000068290,ENSMUSG00000075209,44859228.5,0.23826942507790946
50,ENSMUSG00000017720,ENSMUSG00000083204,69880891.5,-0.18890208194290045
51,ENSMUSG00000036850,ENSMUSG00000068819,62654046.0,0.32597743011949515
52,ENSMUSG00000026870,ENSMUSG00000102816,30742458.5,-0.3739668646815789
53,ENSMUSG00000081700,ENSMUSG00000040321,59787121.5,0.08732954260618658
54,ENSMUSG00000084901,ENSMUSG00000088637,141858513.5,-0.1299660397153288
55,ENSMUSG00000098640,ENSMUSG00000085386,88354101.5,0.5827005079274531
56,ENSMUSG00000061272,ENSMUSG00000027518,17114508.0,-0.05484053362294269
57,ENSMUSG00000027635,ENSMUSG00000053746,124224518.0,-0.28849022132447133
58,ENSMUSG00000083284,ENSMUSG00000086447,28224351.5,-0.47263746490756686
59,ENSMUSG00000036202,ENSMUSG00000083233,17661153.0,-0.26689935730260544
60,ENSMUSG00000035236,ENSMUSG00000061531,24930216.0,-0.1377582033731518
61,ENSMUSG00000080747,ENSMUSG00000098505,63403173.5,0.1983549602747412
62,ENSMUSG00000074934,ENSMUSG00000086214,24121033.5,0.16890157177759285
63,ENSMUSG00000102674,ENSMUSG00000087545,102073059.0,-0.03868362591861904
64,ENSMUSG00000053353,ENSMUSG00000106994,127626792.5,0.343516574013657
65,ENSMUSG00000075068,ENSMUSG00000059842,64573572.0,0.028592534385094247
66,ENSMUSG00000064919,ENSMUSG00000084178,120301750.5,-0.20824264858668806
67,ENSMUSG00000081889,ENSMUSG00000083846,91615840.0,-0.16582820132760445
68,ENSMUSG00000026893,ENSMUSG00000082508,23901158.5,-0.003023800084159289
69,ENSMUSG00000078091,ENSMUSG00000098754,27866402.0,0.0029031375322054135
70,ENSMUSG00000082651,ENSMUSG00000064858,94763357.0,-0.2206947752945969
71,ENSMUSG00000087129,ENSMUSG00000064858,137050730.5,-0.09316906105886527
72,ENSMUSG00000081257,ENSMUSG00000017950,95457799.0,-0.2437754747575006
73,ENSMUSG00000081854,ENSMUSG00000034850,33591534.0,0.2379904206463658
74,ENSMUSG00000081421,ENSMUSG00000027102,39214908.0,0.15699778398998968
75,ENSMUSG00000009563,ENSMUSG00000026799,3323933.0,0.6107775954227855
76,ENSMUSG00000075198,ENSMUSG00000075064,4022876.0,-0.09090909090909088
77,ENSMUSG00000083317,ENSMUSG00000027067,91993333.0,-0.3756669902799074
78,ENSMUSG00000075143,ENSMUSG00000060257,64125273.5,-0.19942616916390948
79,ENSMUSG00000085206,ENSMUSG00000075101,68201345.0,-0.24572292136043358
80,ENSMUSG00000079502,ENSMUSG00000027377,98726151.5,0.17714448742006697
81,ENSMUSG00000027469,ENSMUSG00000081904,118040667.5,0.374934615271267
82,ENSMUSG00000062646,ENSMUSG00000081447,15894850.0,0.1912836235728587
83,ENSMUSG00000075097,ENSMUSG00000085429,38644357.5,-0.15842642521833297
84,ENSMUSG00000032966,ENSMUSG00000074671,1671818.0,0.45723700253592453
85,ENSMUSG00000081389,ENSMUSG00000095786,4990205.0,-0.0909090909090909
86,ENSMUSG00000082514,ENSMUSG00000067745,1710448.0,-0.13439239424457367
87,ENSMUSG00000082647,ENSMUSG00000086652,7216168.0,0.5462292858414327
88,ENSMUSG00000043102,ENSMUSG00000049149,58123448.5,-0.06414516925994035
89,ENSMUSG00000055088,ENSMUSG00000027404,93264549.5,0.1525350470535384
90,ENSMUSG00000027656,ENSMUSG00000078875,13179868.0,0.39894014150601237
91,ENSMUSG00000075174,ENSMUSG00000023236,27109926.5,-0.18472710066161088
92,ENSMUSG00000027297,ENSMUSG00000027431,25068160.0,-0.18016115502467903
93,ENSMUSG00000076441,ENSMUSG00000027195,62599887.0,0.0728675368640338
94,ENSMUSG00000075159,ENSMUSG00000082519,86909959.5,0.5863519266291933
95,ENSMUSG00000039943,ENSMUSG00000074758,8316600.5,0.1700904953126952
96,ENSMUSG00000074825,ENSMUSG00000063684,18191587.5,0.38848636771142786
97,ENSMUSG00000026980,ENSMUSG00000082512,49871968.5,-0.3084703343329467
98,ENSMUSG00000087382,ENSMUSG00000059379,87346167.5,-0.0936942952280191
99,ENSMUSG00000070476,ENSMUSG00000026755,139408863.5,0.6068800074681582
100,ENSMUSG00000083306,ENSMUSG00000075081,12702516.0,0.14453917031127403
101,ENSMUSG00000026918,ENSMUSG00000098383,10871216.0,0.47089421281952043
102,ENSMUSG00000109547,ENSMUSG00000102329,100012139.5,-0.27451424482761516
103,ENSMUSG00000015839,ENSMUSG00000027429,68883412.0,0.5003657640900453
104,ENSMUSG00000001767,ENSMUSG00000086881,80687031.0,-0.13976994781078209
105,ENSMUSG00000081314,ENSMUSG00000081416,29664578.5,0.42580197345785464
106,ENSMUSG00000016933,ENSMUSG00000027434,13567635.5,0.3433537442754288
107,ENSMUSG00000042894,ENSMUSG00000026966,64706224.5,0.12255337248887992
108,ENSMUSG00000087405,ENSMUSG00000082931,92542407.0,0.4841647179789889
109,ENSMUSG00000087445,ENSMUSG00000086098,9657320.0,0.3943073665053788
110,ENSMUSG00000042814,ENSMUSG00000086748,142330828.5,0.24637485586276484
111,ENSMUSG00000084852,ENSMUSG00000051373,143571173.0,0.30074182355333173
112,ENSMUSG00000084015,ENSMUSG00000027016,41669775.5,0.3384854563500461
113,ENSMUSG00000049630,ENSMUSG00000078880,163617222.5,0.15346817228540557
114,ENSMUSG00000027470,ENSMUSG00000074763,11684662.0,0.4623651262273101
115,ENSMUSG00000026940,ENSMUSG00000027203,99639742.5,-0.5822217890131746
116,ENSMUSG00000083472,ENSMUSG00000045225,36266093.0,0.258245027088193
117,ENSMUSG00000038375,ENSMUSG00000083410,24227640.0,0.02302680799686293
118,ENSMUSG00000053702,ENSMUSG00000027208,108525235.0,0.400781388406773
119,ENSMUSG00000086995,ENSMUSG00000083855,30040864.0,-0.2905834479250894
120,ENSMUSG00000038259,ENSMUSG00000002733,79257140.5,0.14320409283921087
121,ENSMUSG00000093410,ENSMUSG00000046020,43582260.5,0.33615205895241407
122,ENSMUSG00000086450,ENSMUSG00000009566,108565334.0,0.1381608059395844
123,ENSMUSG00000083341,ENSMUSG00000085036,26733720.0,-0.5289193634806376
124,ENSMUSG00000048222,ENSMUSG00000039787,91591149.0,-0.2895700420679585
125,ENSMUSG00000027333,ENSMUSG00000043241,125504623.0,-0.4161038900943528
126,ENSMUSG00000027122,ENSMUSG00000085001,34739980.5,0.07272376814142152
127,ENSMUSG00000083281,ENSMUSG00000027472,133909759.0,-0.11748088039475008
128,ENSMUSG00000081173,ENSMUSG00000084935,101319424.5,-0.2363312760841599
129,ENSMUSG00000078889,ENSMUSG00000085728,5053124.0,-0.49320779416405774
130,ENSMUSG00000034101,ENSMUSG00000085987,50686451.5,-0.058958704245141484
131,ENSMUSG00000036752,ENSMUSG00000083361,11844267.5,0.225743653570273
132,ENSMUSG00000062098,ENSMUSG00000085366,37349029.0,0.05642661042007388
133,ENSMUSG00000099820,ENSMUSG00000084207,53787917.5,-0.12209041977858599
134,ENSMUSG00000086411,ENSMUSG00000032966,16458930.0,0.12510901435209498
135,ENSMUSG00000082408,ENSMUSG00000016386,48442225.0,0.38315177782212606
136,ENSMUSG00000085838,ENSMUSG00000082519,100387679.5,-0.14320147944362466
137,ENSMUSG00000085010,ENSMUSG00000070953,120804903.0,-0.042489173011013626
138,ENSMUSG00000074555,ENSMUSG00000085315,121724529.5,-0.6350657942525137
139,ENSMUSG00000027186,ENSMUSG00000081857,33631957.0,-0.3682318292218901
140,ENSMUSG00000077714,ENSMUSG00000026814,111601465.5,0.029116462916359512
141,ENSMUSG00000083274,ENSMUSG00000038572,13104649.5,-0.2432732055233137
142,ENSMUSG00000084892,ENSMUSG00000081284,49045103.5,0.12000366096736735
143,ENSMUSG00000103562,ENSMUSG00000085436,48840023.0,0.5263136818106809
144,ENSMUSG00000102091,ENSMUSG00000086152,77084981.0,-0.5701182288150526
145,ENSMUSG00000015095,ENSMUSG00000084802,93495765.5,0.33208331693025267
146,ENSMUSG00000026984,ENSMUSG00000034780,43623720.0,-0.1716995724097319
147,ENSMUSG00000060029,ENSMUSG00000092758,15324609.5,0.04121094522319608
148,ENSMUSG00000033498,ENSMUSG00000050043,36700220.0,0.25646427000415384
149,ENSMUSG00000085218,ENSMUSG00000027620,49517099.5,0.4665489310290634
150,ENSMUSG00000104459,ENSMUSG00000082329,144522944.5,0.07111494622762729
151,ENSMUSG00000015627,ENSMUSG00000077546,117527359.5,-0.24410636223785528
152,ENSMUSG00000027475,ENSMUSG00000033213,30673313.0,-0.34231956991392304
153,ENSMUSG00000055088,ENSMUSG00000087028,11776859.5,0.39333642598430274
154,ENSMUSG00000083204,ENSMUSG00000081092,55930575.5,-0.23567529387674982
155,ENSMUSG00000079037,ENSMUSG00000074519,46104474.5,0.27010177914903444
156,ENSMUSG00000040794,ENSMUSG00000026679,69695144.5,0.6138421709836038
157,ENSMUSG00000074527,ENSMUSG00000075014,78243235.0,0.24087217539128336
158,ENSMUSG00000006471,ENSMUSG00000080880,131651697.0,0.045817611530647895
159,ENSMUSG00000086166,ENSMUSG00000054057,162828110.0,0.13839815148562445
160,ENSMUSG00000094247,ENSMUSG00000036731,135383895.0,-0.1607992596029403
161,ENSMUSG00000027330,ENSMUSG00000042670,25257625.0,-0.309329284530632
162,ENSMUSG00000043226,ENSMUSG00000027581,95590202.0,0.4171807050912992
163,ENSMUSG00000102517,ENSMUSG00000060336,146123991.5,0.3293948381327439
164,ENSMUSG00000109946,ENSMUSG00000082987,116412590.0,0.15938860088540713
165,ENSMUSG00000026743,ENSMUSG00000089902,51737994.5,0.5355378436947609
166,ENSMUSG00000074671,ENSMUSG00000026971,92563438.0,-0.3537320975552205
167,ENSMUSG00000086354,ENSMUSG00000026858,46379865.0,0.23709374945690556
168,ENSMUSG00000084313,ENSMUSG00000082044,31766662.5,0.07280815383688388
169,ENSMUSG00000040174,ENSMUSG00000002105,2929574.5,0.6073911144077856
170,ENSMUSG00000075384,ENSMUSG00000085914,130850641.0,0.31213176747074883
171,ENSMUSG00000027287,ENSMUSG00000036805,95494055.0,0.4392290265063512
172,ENSMUSG00000069020,ENSMUSG00000086129,28888044.0,0.07053424804496167
173,ENSMUSG00000081757,ENSMUSG00000085218,10968853.0,-0.22611581795672728
174,ENSMUSG00000064906,ENSMUSG00000074519,58397476.0,0.1692394558141489
175,ENSMUSG00000027186,ENSMUSG00000102875,78539681.5,-0.16193481613380648
176,ENSMUSG00000015095,ENSMUSG00000087455,33881876.0,0.11996089007113075
177,ENSMUSG00000057914,ENSMUSG00000027333,116713211.0,-0.43737677254212
178,ENSMUSG00000078879,ENSMUSG00000049692,46287613.5,0.15797579524316172
179,ENSMUSG00000060703,ENSMUSG00000085504,77040574.0,-0.04211660076211296
180,ENSMUSG00000085070,ENSMUSG00000017929,159575034.0,-0.0408605988305583
181,ENSMUSG00000084140,ENSMUSG00000085439,49282157.5,-0.21187281531912755
182,ENSMUSG00000085436,ENSMUSG00000086995,106633813.0,0.01351287594133996
183,ENSMUSG00000039725,ENSMUSG00000045794,16205900.5,0.3744605792958526
184,ENSMUSG00000081841,ENSMUSG00000046229,120828652.0,-0.3904134108839448
185,ENSMUSG00000047841,ENSMUSG00000017664,15939222.0,-0.25224583660744654
186,ENSMUSG00000017697,ENSMUSG00000102875,138846754.5,-0.09098349400733727
187,ENSMUSG00000075164,ENSMUSG00000086970,83356636.0,0.5350390831766862
188,ENSMUSG00000104106,ENSMUSG00000070533,149881764.0,0.6165579977583097
189,ENSMUSG00000026819,ENSMUSG00000070730,86714051.5,0.5755342072527807
190,ENSMUSG00000051817,ENSMUSG00000027170,47387469.0,0.05999836632821018
191,ENSMUSG00000027636,ENSMUSG00000068134,6754267.5,-0.41544956534212024
192,ENSMUSG00000082096,ENSMUSG00000103774,43059501.0,-0.03781000230641054
193,ENSMUSG00000109528,ENSMUSG00000087179,44851401.5,-0.28496392402132736
194,ENSMUSG00000027168,ENSMUSG00000027359,20887193.0,0.05641265383851741
195,ENSMUSG00000085911,ENSMUSG00000074576,29612351.0,0.6203400161267184
196,ENSMUSG00000075284,ENSMUSG00000082315,34319811.5,-0.31023424926824006
197,ENSMUSG00000086411,ENSMUSG00000081284,88650887.5,-0.18920018504637867
198,ENSMUSG00000084781,ENSMUSG00000087164,53703943.0,-0.04588383287617872
199,ENSMUSG00000094336,ENSMUSG00000075210,1797310.5,-0.007154591077512124
200,ENSMUSG00000092918,ENSMUSG00000078875,49966248.5,-0.41807614954427863
201,ENSMUSG00000083126,ENSMUSG00000038605,34194107.0,-0.06274183758348867
202,ENSMUSG00000039001,ENSMUSG00000026975,155290629.5,0.06825825799526579
203,ENSMUSG00000005505,ENSMUSG00000086006,79566383.5,-0.0008272386814249062
204,ENSMUSG00000083116,ENSMUSG00000008226,49145634.0,0.2818314396628429
205,ENSMUSG00000089145,ENSMUSG00000027356,33757099.5,-0.1574098694080277
206,ENSMUSG00000090248,ENSMUSG00000026959,103714170.0,0.04372886733618372
207,ENSMUSG00000027304,ENSMUSG00000085491,88899626.5,0.32714885625023493
208,ENSMUSG00000032698,ENSMUSG00000039059,76132044.5,0.07573346398337928
209,ENSMUSG00000056501,ENSMUSG00000050592,135622210.5,0.5331182030262747
210,ENSMUSG00000090589,ENSMUSG00000111678,93573980.0,-0.09090909090909091
211,ENSMUSG00000035778,ENSMUSG00000015337,5258924.0,0.17533108286192914
212,ENSMUSG00000075040,ENSMUSG00000098763,55660679.5,0.40887485357838926
213,ENSMUSG00000025817,ENSMUSG00000083449,44664098.5,-0.11637722903169126
214,ENSMUSG00000039155,ENSMUSG00000026917,150933102.5,0.25082364553522435
215,ENSMUSG00000027323,ENSMUSG00000016257,55338955.0,0.03323454589016353
216,ENSMUSG00000057182,ENSMUSG00000014077,54054989.5,-0.06796990364532693
217,ENSMUSG00000083864,ENSMUSG00000035877,74483748.0,0.23532250861733836
218,ENSMUSG00000079499,ENSMUSG00000083804,53295170.5,-0.06547007162326993
219,ENSMUSG00000083157,ENSMUSG00000026778,27980448.0,-0.19399749627931234
220,ENSMUSG00000026925,ENSMUSG00000023391,45142355.0,0.3318513099149836
221,ENSMUSG00000027401,ENSMUSG00000095843,119555814.0,-0.16619390701244477
222,ENSMUSG00000026650,ENSMUSG00000023236,110386896.0,0.3105668035325109
223,ENSMUSG00000027431,ENSMUSG00000111747,57166969.0,1.0
224,ENSMUSG00000070476,ENSMUSG00000091922,119948879.5,0.2258237230783179
225,ENSMUSG00000109733,ENSMUSG00000104398,48471803.5,-0.06060763740773079
226,ENSMUSG00000067578,ENSMUSG00000074763,30807301.5,0.412229540470238
227,ENSMUSG00000034154,ENSMUSG00000056824,45934648.5,0.08426260970230931
228,ENSMUSG00000083329,ENSMUSG00000074890,38844018.0,-0.07629325444484726
229,ENSMUSG00000033705,ENSMUSG00000027242,845283.5,-0.043771061515712265
230,ENSMUSG00000081257,ENSMUSG00000080994,24563129.0,-0.01835684294384105
231,ENSMUSG00000042821,ENSMUSG00000108226,129881171.0,-0.12040298379623583
232,ENSMUSG00000084816,ENSMUSG00000078870,11213596.5,0.0006747809982526008
233,ENSMUSG00000001823,ENSMUSG00000041975,3666287.0,0.2137492420272325
234,ENSMUSG00000061171,ENSMUSG00000063235,25573255.0,0.2752298169830153
235,ENSMUSG00000075206,ENSMUSG00000049044,13785203.5,-0.1617885371740903
236,ENSMUSG00000027646,ENSMUSG00000026676,152260826.0,0.20912241926450797
237,ENSMUSG00000038900,ENSMUSG00000000308,88397273.5,0.3260087210291983
238,ENSMUSG00000082480,ENSMUSG00000078894,32090518.0,0.38822742282187717
239,ENSMUSG00000003660,ENSMUSG00000083910,59516888.0,0.2083337283970964
240,ENSMUSG00000026934,ENSMUSG00000067998,128060299.0,0.3648079811178487
241,ENSMUSG00000001999,ENSMUSG00000027551,41840584.5,-0.22717581969497402
242,ENSMUSG00000038467,ENSMUSG00000026816,126098214.0,0.549050625631462
243,ENSMUSG00000027583,ENSMUSG00000065124,148460238.5,-0.06993199726782147
244,ENSMUSG00000082519,ENSMUSG00000018322,9984591.5,0.44199038303524113
245,ENSMUSG00000027447,ENSMUSG00000075069,58851655.5,0.0507542004863057
246,ENSMUSG00000082765,ENSMUSG00000027075,92275364.0,-0.7224197120573284
247,ENSMUSG00000081841,ENSMUSG00000067578,136556205.0,-0.2806072110237443
248,ENSMUSG00000081470,ENSMUSG00000005803,26569643.0,0.5583893412063914
249,ENSMUSG00000058835,ENSMUSG00000085369,146246223.5,-0.11599397317022873
250,ENSMUSG00000104106,ENSMUSG00000085504,122585536.5,-0.10115368173968543
251,ENSMUSG00000026889,ENSMUSG00000017299,128630869.0,0.24335055206259446
252,ENSMUSG00000027642,ENSMUSG00000079421,121916299.5,0.3314423859891146
253,ENSMUSG00000092814,ENSMUSG00000026743,4298.0,0.011134493403291042
254,ENSMUSG00000075140,ENSMUSG00000081800,70433271.0,-0.16870916479686401
255,ENSMUSG00000094247,ENSMUSG00000095786,150132608.5,1.0
256,ENSMUSG00000017723,ENSMUSG00000086129,105844879.0,0.29351507536827176
257,ENSMUSG00000111021,ENSMUSG00000078864,140970915.0,0.02599767926672615
258,ENSMUSG00000001823,ENSMUSG00000078202,49494310.5,0.3986957409772589
259,ENSMUSG00000082665,ENSMUSG00000057207,81055911.5,-0.13273810376310421
260,ENSMUSG00000086509,ENSMUSG00000039263,26858827.5,0.07057639147430196
261,ENSMUSG00000026814,ENSMUSG00000099166,72457289.5,0.35927963442681665
262,ENSMUSG00000086822,ENSMUSG00000047149,45538000.5,0.41715112760973055
263,ENSMUSG00000026866,ENSMUSG00000034701,35835614.0,-0.38019295822216465
264,ENSMUSG00000081758,ENSMUSG00000014852,138675155.0,-0.22392001010157736
265,ENSMUSG00000082096,ENSMUSG00000069136,31345448.5,-0.29560854027658534
266,ENSMUSG00000087600,ENSMUSG00000015932,29348241.0,0.3942701854770757
267,ENSMUSG00000084250,ENSMUSG00000038567,111341565.5,-0.29026812383822787
268,ENSMUSG00000027346,ENSMUSG00000085397,99711228.5,0.4674249610857082
269,ENSMUSG00000075196,ENSMUSG00000096729,2260425.0,0.07358983633112426
270,ENSMUSG00000026961,ENSMUSG00000033498,96084900.5,-0.03748629380020895
271,ENSMUSG00000027342,ENSMUSG00000090100,11459528.0,-0.7620001072553861
272,ENSMUSG00000075065,ENSMUSG00000003604,22414595.5,0.1892847515021699
273,ENSMUSG00000027285,ENSMUSG00000039046,114230943.0,0.48942472970073103
274,ENSMUSG00000061272,ENSMUSG00000085411,11449528.0,-0.15642638706596457
275,ENSMUSG00000081264,ENSMUSG00000085010,33892392.0,0.35304279499576874
276,ENSMUSG00000085247,ENSMUSG00000051817,17203242.5,0.4633703103838822
277,ENSMUSG00000040383,ENSMUSG00000082314,102723375.0,-0.32999009089441544
278,ENSMUSG00000027425,ENSMUSG00000015085,118989732.0,0.5838404860013878
279,ENSMUSG00000038696,ENSMUSG00000070529,130140846.5,0.2878538784066565
280,ENSMUSG00000100209,ENSMUSG00000105420,37916922.5,-0.11482904802304306
281,ENSMUSG00000033498,ENSMUSG00000041644,10752909.5,-0.1877370870362473
282,ENSMUSG00000063972,ENSMUSG00000062124,113770766.0,-0.2166632316651207
283,ENSMUSG00000063714,ENSMUSG00000075174,13708764.5,0.02662081937209005
284,ENSMUSG00000081774,ENSMUSG00000081948,13565405.5,0.042035694371561225
285,ENSMUSG00000059429,ENSMUSG00000052005,70400976.0,0.013583927942550124
286,ENSMUSG00000065725,ENSMUSG00000035437,106756791.0,-0.6439749901181271
287,ENSMUSG00000075514,ENSMUSG00000075284,52510146.5,-0.7054879120985554
288,ENSMUSG00000081861,ENSMUSG00000084843,157464625.5,0.21175274206591532
289,ENSMUSG00000082534,ENSMUSG00000090397,81786552.0,-0.15140380744831342
290,ENSMUSG00000039648,ENSMUSG00000023330,95963224.5,-0.31889833748751295
291,ENSMUSG00000083111,ENSMUSG00000083776,138115541.0,0.30753290749780343
292,ENSMUSG00000026925,ENSMUSG00000027618,129731186.5,-0.6307082728527474
293,ENSMUSG00000026921,ENSMUSG00000083503,7826600.5,0.4867668952013233
294,ENSMUSG00000075036,ENSMUSG00000083233,57484273.5,-0.04608896183727126
295,ENSMUSG00000027338,ENSMUSG00000027175,27268767.0,0.41660043528821344
296,ENSMUSG00000044641,ENSMUSG00000111174,78651455.5,-0.3333340119857447
297,ENSMUSG00000081487,ENSMUSG00000014355,48098693.5,0.5482507431596911
298,ENSMUSG00000026792,ENSMUSG00000100255,97005472.5,0.0939781109882313
299,ENSMUSG00000017007,ENSMUSG00000075249,81433009.0,-0.07838801906384667
300,ENSMUSG00000086735,ENSMUSG00000017670,49738084.5,0.1304096519945755
301,ENSMUSG00000085582,ENSMUSG00000085100,97951099.5,-0.32942285954789335
302,ENSMUSG00000079966,ENSMUSG00000044349,36165907.5,-0.2796652992994668
303,ENSMUSG00000027209,ENSMUSG00000085448,12653643.0,0.007497794743662263
304,ENSMUSG00000026749,ENSMUSG00000026791,5575588.0,0.24417253535186445
305,ENSMUSG00000038696,ENSMUSG00000083410,145097234.0,0.22964876383214927
306,ENSMUSG00000074622,ENSMUSG00000039686,130254450.0,0.394689657909911
307,ENSMUSG00000040084,ENSMUSG00000044405,39885504.0,0.2382745365029955
308,ENSMUSG00000055926,ENSMUSG00000086216,86941460.0,-0.08903979728459727
309,ENSMUSG00000080716,ENSMUSG00000039059,126549828.0,-0.3666293792156005
310,ENSMUSG00000079000,ENSMUSG00000027131,41283969.0,0.07303461738723194
311,ENSMUSG00000038180,ENSMUSG00000085484,130283256.5,0.09116164890240981
312,ENSMUSG00000027375,ENSMUSG00000040321,13447495.5,0.14826826220386766
313,ENSMUSG00000075028,ENSMUSG00000014852,66017570.5,-0.25204508956147165
314,ENSMUSG00000004085,ENSMUSG00000038848,108548539.5,-0.043529210323123166
