,TAD,random
0,0.1,0.1
1,0.38095238095238093,0.0
2,0.6,0.0
3,0.2,0.0
4,0.38095238095238093,0.047619047619047616
5,0.05555555555555555,0.027777777777777776
6,0.13333333333333333,0.06666666666666667
7,0.13333333333333333,0.0
8,0.6,0.0
9,0.23809523809523808,0.047619047619047616
10,0.5714285714285714,0.10714285714285714
11,0.7142857142857143,0.047619047619047616
12,1.0,0.0
13,0.27472527472527475,0.054945054945054944
14,0.3862433862433862,0.06084656084656084
15,0.21978021978021978,0.04395604395604396
16,0.13333333333333333,0.0
17,0.2,0.0
18,0.1,0.0
19,0.6862745098039216,0.09803921568627451
20,0.3,0.1
21,0.27,0.04666666666666667
22,0.15555555555555556,0.06666666666666667
23,0.0,0.1
24,0.2,0.1
25,0.13333333333333333,0.13333333333333333
26,0.2857142857142857,0.03571428571428571
27,0.14285714285714285,0.0
28,0.1,0.0
29,0.2,0.0
30,0.1,0.0
31,0.5,0.0
32,0.26666666666666666,0.0
33,0.4,0.06666666666666667
34,0.06666666666666667,0.0
35,0.9333333333333333,0.0
36,0.06666666666666667,0.06666666666666667
37,0.06666666666666667,0.06666666666666667
38,0.06666666666666667,0.0
39,0.06666666666666667,0.0
40,0.13333333333333333,0.044444444444444446
41,0.2,0.0
42,0.2,0.0
43,0.1,0.0
44,0.3333333333333333,0.047619047619047616
45,0.6,0.0
46,0.0,0.0
47,0.1,0.0
48,0.19047619047619047,0.0
49,0.10909090909090909,0.05454545454545454
50,0.5,0.1
51,0.07692307692307693,0.02197802197802198
52,0.16666666666666666,0.027777777777777776
53,0.06666666666666667,0.06666666666666667
54,0.42857142857142855,0.07142857142857142
55,0.4,0.06666666666666667
56,0.047619047619047616,0.0
57,0.10606060606060606,0.030303030303030304
58,0.1523809523809524,0.047619047619047616
59,0.1978021978021978,0.06593406593406594
60,0.26666666666666666,0.0
61,0.2,0.0
62,0.4166666666666667,0.0
63,0.0,0.1
64,0.13333333333333333,0.06666666666666667
65,0.1388888888888889,0.05555555555555555
66,0.26666666666666666,0.2
67,0.0,0.1
68,0.2,0.1
69,0.2,0.0
70,0.5,0.0
71,0.2857142857142857,0.10714285714285714
72,0.42857142857142855,0.0
73,0.0,0.1
74,0.13333333333333333,0.06666666666666667
75,0.0,0.1
76,0.14285714285714285,0.10714285714285714
77,0.23636363636363636,0.03636363636363636
78,0.2,0.1
79,0.4,0.1
80,0.1,0.0
81,0.09523809523809523,0.09523809523809523
82,0.0,0.1
83,0.8,0.06666666666666667
