,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000025810,ENSMUSG00000110669,108646182.5,0.7720251507144466
1,ENSMUSG00000084954,ENSMUSG00000033249,59696564.5,0.7017619916047634
2,ENSMUSG00000045248,ENSMUSG00000050079,22109690.5,0.8568354326130618
3,ENSMUSG00000031986,ENSMUSG00000014470,2430918.0,0.7428317744225659
4,ENSMUSG00000037103,ENSMUSG00000110202,4351080.0,0.8987208190988581
5,ENSMUSG00000025316,ENSMUSG00000031577,90831995.5,0.9328563548278059
6,ENSMUSG00000031824,ENSMUSG00000110341,34538247.5,0.7279369081204703
7,ENSMUSG00000077545,ENSMUSG00000085068,42796152.5,0.6997951063515956
8,ENSMUSG00000109960,ENSMUSG00000102989,61240588.0,0.7445458136161572
9,ENSMUSG00000033545,ENSMUSG00000110701,15906018.5,0.8715396710627545
10,ENSMUSG00000007721,ENSMUSG00000001062,52377271.0,0.9467457587451933
11,ENSMUSG00000031545,ENSMUSG00000003316,88017013.0,0.8822863764492929
12,ENSMUSG00000003573,ENSMUSG00000031982,54439537.0,0.7007777679521877
13,ENSMUSG00000110455,ENSMUSG00000008167,27879139.0,0.6642198139280743
14,ENSMUSG00000056797,ENSMUSG00000031824,85811597.5,0.8787130749226217
15,ENSMUSG00000031984,ENSMUSG00000031740,32009677.0,0.7797038434260731
16,ENSMUSG00000086279,ENSMUSG00000091998,35673671.5,0.7330953524161885
17,ENSMUSG00000045538,ENSMUSG00000040220,17516990.5,0.8730830732026397
18,ENSMUSG00000040631,ENSMUSG00000087408,24546395.5,0.9164417478270463
19,ENSMUSG00000031548,ENSMUSG00000078931,83616089.0,0.7657940506091401
20,ENSMUSG00000074030,ENSMUSG00000031559,75435466.5,0.7559160452283092
21,ENSMUSG00000031970,ENSMUSG00000109359,113914063.5,0.9531769314960031
22,ENSMUSG00000053693,ENSMUSG00000070000,13207579.5,0.9179285899343032
23,ENSMUSG00000001910,ENSMUSG00000014907,17803800.0,0.713133896105776
24,ENSMUSG00000040340,ENSMUSG00000110217,12148552.5,0.733993084114566
25,ENSMUSG00000056155,ENSMUSG00000050751,40224879.5,0.8790447626147535
26,ENSMUSG00000063605,ENSMUSG00000109701,8395277.0,0.69204228448692
27,ENSMUSG00000105030,ENSMUSG00000040010,108946416.5,0.725176718395294
28,ENSMUSG00000107742,ENSMUSG00000109741,37073237.5,0.7536726236824787
29,ENSMUSG00000031833,ENSMUSG00000011837,66536935.5,0.8363226968766404
30,ENSMUSG00000077287,ENSMUSG00000046413,73189932.0,0.6640131994609705
31,ENSMUSG00000110715,ENSMUSG00000110467,26567045.5,0.8724519590576981
32,ENSMUSG00000061313,ENSMUSG00000035151,57582588.0,0.8862752120638272
33,ENSMUSG00000050914,ENSMUSG00000031913,61037184.0,0.7517425111756163
34,ENSMUSG00000013878,ENSMUSG00000058748,21513880.0,0.9177132228890356
35,ENSMUSG00000109933,ENSMUSG00000014907,55191539.5,0.7293740720385256
36,ENSMUSG00000034112,ENSMUSG00000061104,23903123.0,0.7791704139891741
37,ENSMUSG00000109674,ENSMUSG00000110531,7523092.5,0.7278650177887488
38,ENSMUSG00000110523,ENSMUSG00000104168,17166420.0,0.8341544281356748
39,ENSMUSG00000013158,ENSMUSG00000040236,102030173.5,0.7997529295157659
40,ENSMUSG00000060427,ENSMUSG00000046441,40601873.0,0.9204661540703313
41,ENSMUSG00000039199,ENSMUSG00000097000,32985446.0,0.7416826263953031
42,ENSMUSG00000058833,ENSMUSG00000033763,40225916.0,0.8865654882475286
43,ENSMUSG00000033106,ENSMUSG00000070044,60846322.0,0.6642714467391644
44,ENSMUSG00000110715,ENSMUSG00000060019,9408768.0,0.8119884047981625
45,ENSMUSG00000031982,ENSMUSG00000031442,111780775.5,0.8823912779238036
46,ENSMUSG00000055553,ENSMUSG00000031523,33757667.0,0.8448247071998798
47,ENSMUSG00000093112,ENSMUSG00000098688,30528520.0,0.9907248195232946
48,ENSMUSG00000031828,ENSMUSG00000098221,1784655.0,0.7075683676134834
49,ENSMUSG00000044676,ENSMUSG00000020887,39221966.0,0.8733779182034422
50,ENSMUSG00000013160,ENSMUSG00000109810,93907453.0,0.7700855377165179
51,ENSMUSG00000087153,ENSMUSG00000031896,86242840.0,0.6910814787630785
52,ENSMUSG00000031878,ENSMUSG00000056753,20456571.0,0.8057524866384016
53,ENSMUSG00000037103,ENSMUSG00000031696,1179177.0,0.788451799538969
54,ENSMUSG00000110557,ENSMUSG00000094178,18864406.0,0.7380738186163913
55,ENSMUSG00000019470,ENSMUSG00000001909,81078189.0,0.8128035861854879
56,ENSMUSG00000110263,ENSMUSG00000047495,14618215.5,0.9095249726119387
57,ENSMUSG00000062991,ENSMUSG00000039530,6735805.5,0.9086468146539004
58,ENSMUSG00000045969,ENSMUSG00000054648,58150408.5,0.8566793029723699
59,ENSMUSG00000057060,ENSMUSG00000031861,56440721.0,0.7352749372259719
60,ENSMUSG00000071302,ENSMUSG00000025812,1887290.5,0.6980994874275903
61,ENSMUSG00000047866,ENSMUSG00000031781,8155123.0,0.9543195660922547
62,ENSMUSG00000089857,ENSMUSG00000004565,68382655.5,0.8083151073089025
63,ENSMUSG00000037134,ENSMUSG00000036902,8103388.5,0.9132454079442827
64,ENSMUSG00000006589,ENSMUSG00000031799,50434114.0,0.752426445725724
65,ENSMUSG00000110147,ENSMUSG00000084848,64353594.0,0.8005047432928659
66,ENSMUSG00000056313,ENSMUSG00000110270,22167274.0,0.9542389937035117
67,ENSMUSG00000048371,ENSMUSG00000096914,46251892.5,0.7605535184081785
68,ENSMUSG00000015341,ENSMUSG00000031657,64905731.0,0.793274674798841
69,ENSMUSG00000003812,ENSMUSG00000110537,38256272.5,0.7257997392103103
70,ENSMUSG00000036902,ENSMUSG00000031727,23849577.5,0.7728822072559383
71,ENSMUSG00000037103,ENSMUSG00000058833,13595398.0,0.8459199576067087
72,ENSMUSG00000071796,ENSMUSG00000002395,51088267.5,0.9590563608551586
73,ENSMUSG00000110554,ENSMUSG00000038000,34621797.0,0.6799751305178372
