,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000091659,ENSMUSG00000032115,788149.5,0.360649220558525
1,ENSMUSG00000111205,ENSMUSG00000041624,18547938.5,0.38814577083713536
2,ENSMUSG00000032330,ENSMUSG00000091149,44005020.0,-0.27633527170116706
3,ENSMUSG00000101152,ENSMUSG00000048752,6803027.5,-0.003797270132400424
4,ENSMUSG00000082356,ENSMUSG00000049723,113028184.0,-0.15844890245031676
5,ENSMUSG00000040204,ENSMUSG00000032503,46253763.0,-0.7246799223580651
6,ENSMUSG00000011958,ENSMUSG00000110727,28331782.5,0.04131845270871298
7,ENSMUSG00000032590,ENSMUSG00000049028,87788944.0,-0.23595891064727129
8,ENSMUSG00000099543,ENSMUSG00000111547,35633143.5,-0.28420322815448573
9,ENSMUSG00000053889,ENSMUSG00000066750,2881716.5,-0.2519544798211398
10,ENSMUSG00000032393,ENSMUSG00000032500,46406567.0,0.5242031614118429
11,ENSMUSG00000092622,ENSMUSG00000101144,10043502.5,0.6075833887475832
12,ENSMUSG00000032523,ENSMUSG00000074280,64304094.5,-0.26929084913965656
13,ENSMUSG00000111528,ENSMUSG00000087456,78390726.0,-0.33836942909335105
14,ENSMUSG00000048391,ENSMUSG00000032563,85819092.0,-0.08486085243549867
15,ENSMUSG00000042185,ENSMUSG00000091147,47225988.5,0.2831969710283568
16,ENSMUSG00000039714,ENSMUSG00000035382,11685025.0,0.44340450365009104
17,ENSMUSG00000032097,ENSMUSG00000104304,8786889.5,0.0559208533481342
18,ENSMUSG00000040813,ENSMUSG00000090001,31573467.5,0.16108138340167227
19,ENSMUSG00000097617,ENSMUSG00000059495,1092795.0,-0.05759637835804864
20,ENSMUSG00000009927,ENSMUSG00000111192,78013973.0,0.08467670950395306
21,ENSMUSG00000032314,ENSMUSG00000110905,60198127.5,-0.16780454860187066
22,ENSMUSG00000099930,ENSMUSG00000020257,17272865.5,0.5191787451515019
23,ENSMUSG00000032591,ENSMUSG00000061393,11335837.0,-0.7324698314472258
24,ENSMUSG00000090608,ENSMUSG00000079915,57851146.0,-0.08556003563812037
25,ENSMUSG00000111398,ENSMUSG00000111110,72156356.0,0.38174502000623795
26,ENSMUSG00000090925,ENSMUSG00000044694,29075950.0,0.5322731659245554
27,ENSMUSG00000110773,ENSMUSG00000089530,27375943.5,0.39308859189559114
28,ENSMUSG00000097870,ENSMUSG00000025234,2826855.0,0.379959556926176
29,ENSMUSG00000040729,ENSMUSG00000052911,100379755.5,0.12524750580763597
30,ENSMUSG00000054792,ENSMUSG00000111269,8693002.0,0.5054451141903166
31,ENSMUSG00000032402,ENSMUSG00000101502,33477197.0,0.4645929585777981
32,ENSMUSG00000105991,ENSMUSG00000064956,45700678.5,0.1296101878253802
33,ENSMUSG00000111828,ENSMUSG00000097463,74163579.5,0.31665811353927176
34,ENSMUSG00000111260,ENSMUSG00000031993,43247.0,0.045301274194183234
35,ENSMUSG00000055125,ENSMUSG00000111241,22803245.5,0.4535077272294661
36,ENSMUSG00000088605,ENSMUSG00000032329,20954131.0,0.019830356989913724
37,ENSMUSG00000013076,ENSMUSG00000111155,33181753.0,-0.011004140129348092
38,ENSMUSG00000050912,ENSMUSG00000032253,75141650.5,-0.08714225880151488
39,ENSMUSG00000031936,ENSMUSG00000025785,108042697.5,-0.009521010437411336
40,ENSMUSG00000098519,ENSMUSG00000066829,10769097.0,0.33159668128498704
41,ENSMUSG00000110801,ENSMUSG00000102617,14750730.5,0.1574507463979507
42,ENSMUSG00000111037,ENSMUSG00000111378,12217981.5,0.15857965659840173
43,ENSMUSG00000110862,ENSMUSG00000032596,66271010.0,-0.9229811315430173
44,ENSMUSG00000104094,ENSMUSG00000032238,32168924.0,0.17081318564742198
45,ENSMUSG00000044229,ENSMUSG00000032002,41084661.5,-0.18773917815869237
46,ENSMUSG00000089935,ENSMUSG00000111197,11581445.0,-0.3983797778019728
47,ENSMUSG00000111467,ENSMUSG00000032077,12988535.5,0.014438340586636948
48,ENSMUSG00000035934,ENSMUSG00000034263,27954747.0,0.19511848174313967
49,ENSMUSG00000032504,ENSMUSG00000037705,71315227.5,-0.3110693498271558
50,ENSMUSG00000111774,ENSMUSG00000034263,18128335.5,0.08782125464602661
51,ENSMUSG00000044860,ENSMUSG00000104208,9316428.5,0.3245127283686735
52,ENSMUSG00000111649,ENSMUSG00000035047,25329277.5,0.14877038849533825
