,TAD,random
0,0.5277777777777778,0.08333333333333333
1,0.0,0.0
2,0.2,0.1
3,0.0,0.06666666666666667
4,0.4,0.06666666666666667
5,0.1,0.1
6,0.1,0.0
7,0.07142857142857142,0.0
8,0.14285714285714285,0.0
9,0.0,0.06666666666666667
10,0.6,0.1
11,0.6,0.13333333333333333
12,0.07142857142857142,0.0
13,0.2,0.2
14,0.1,0.3
15,0.18181818181818182,0.03636363636363636
16,0.0,0.0
17,0.14545454545454545,0.09090909090909091
18,0.4,0.0
19,0.0,0.06666666666666667
20,0.0,0.06666666666666667
21,0.2,0.0
22,0.15833333333333333,0.058333333333333334
23,0.13333333333333333,0.044444444444444446
24,0.0,0.0
25,0.16666666666666666,0.05555555555555555
26,0.47619047619047616,0.0
27,0.3333333333333333,0.0
28,0.3333333333333333,0.06666666666666667
29,0.06666666666666667,0.0
30,0.0,0.0
31,0.17857142857142858,0.0
32,0.1,0.0
33,0.39285714285714285,0.03571428571428571
34,0.1895424836601307,0.05228758169934641
35,0.047619047619047616,0.0
36,0.14285714285714285,0.03571428571428571
37,0.2,0.13333333333333333
38,0.2857142857142857,0.09523809523809523
39,0.0,0.1
40,0.3,0.0
41,0.03463203463203463,0.03896103896103896
42,0.2,0.1
43,0.2,0.13333333333333333
44,0.0,0.0
45,0.044444444444444446,0.06666666666666667
46,0.1,0.1
47,0.13333333333333333,0.0
48,0.06666666666666667,0.0
49,0.14545454545454545,0.03636363636363636
50,0.6,0.0
51,0.3,0.3
52,0.075,0.05
53,0.2,0.1
54,0.18181818181818182,0.015151515151515152
55,0.19696969696969696,0.09090909090909091
56,0.09523809523809523,0.0
57,0.19047619047619047,0.0
58,0.0,0.0
59,0.1111111111111111,0.06666666666666667
60,0.10909090909090909,0.07272727272727272
61,0.2222222222222222,0.05555555555555555
62,0.2,0.2
63,0.0,0.0
64,0.38095238095238093,0.047619047619047616
65,0.0,0.047619047619047616
66,0.6,0.06666666666666667
67,0.0,0.1
68,0.26666666666666666,0.13333333333333333
69,0.2,0.0
70,0.13333333333333333,0.06666666666666667
71,0.2222222222222222,0.027777777777777776
72,0.1,0.0
73,0.10714285714285714,0.10714285714285714
74,0.0,0.1
75,0.21428571428571427,0.10714285714285714
76,0.18181818181818182,0.030303030303030304
77,0.19444444444444445,0.0
78,0.047619047619047616,0.09523809523809523
79,0.06666666666666667,0.13333333333333333
80,0.4,0.06666666666666667
81,0.26666666666666666,0.0
82,0.5714285714285714,0.09523809523809523
83,0.2857142857142857,0.047619047619047616
84,0.0,0.2
85,0.1,0.0
86,0.2,0.13333333333333333
87,0.06666666666666667,0.06666666666666667
88,0.13333333333333333,0.0
89,0.0,0.0
90,0.15151515151515152,0.045454545454545456
91,0.0,0.0
92,0.2222222222222222,0.027777777777777776
93,0.1,0.0
94,0.2,0.2
95,0.6,0.1
96,0.1,0.1
97,0.3,0.1
98,0.16666666666666666,0.027777777777777776
99,0.7252747252747253,0.054945054945054944
100,0.0,0.1
101,0.2,0.1
102,0.1,0.1
103,0.07142857142857142,0.03571428571428571
104,0.05555555555555555,0.0
105,0.6,0.0
106,0.2,0.0
107,0.5571428571428572,0.05238095238095238
108,0.2,0.1
109,0.6060606060606061,0.09090909090909091
110,0.5636363636363636,0.05454545454545454
111,0.4642857142857143,0.03571428571428571
112,0.1,0.2
113,0.1388888888888889,0.08333333333333333
114,0.2222222222222222,0.08333333333333333
115,0.17857142857142858,0.07142857142857142
116,0.09090909090909091,0.01818181818181818
117,0.19047619047619047,0.047619047619047616
118,0.0,0.0
119,0.14285714285714285,0.0
120,0.19047619047619047,0.047619047619047616
121,0.0,0.1
122,0.2857142857142857,0.10714285714285714
123,0.0,0.0
124,0.26666666666666666,0.06666666666666667
125,0.26666666666666666,0.06666666666666667
126,0.2,0.0
127,0.13333333333333333,0.0
128,0.24444444444444444,0.0
129,0.2222222222222222,0.022222222222222223
130,0.2,0.0
131,0.07142857142857142,0.03571428571428571
132,0.1,0.1
133,0.2,0.0
134,0.06666666666666667,0.06666666666666667
135,0.0,0.0
136,0.3,0.0
137,0.2,0.0
138,0.0,0.1
139,0.3055555555555556,0.05555555555555555
140,0.1,0.0
141,0.21428571428571427,0.03571428571428571
142,0.1111111111111111,0.05555555555555555
143,0.17777777777777778,0.08888888888888889
144,0.4,0.1
145,0.10714285714285714,0.03571428571428571
146,0.2,0.1
147,0.13333333333333333,0.0
148,0.19047619047619047,0.0
149,0.06666666666666667,0.06666666666666667
150,0.14285714285714285,0.047619047619047616
151,0.4,0.0
152,0.2,0.0
153,0.3,0.0
154,0.21428571428571427,0.07142857142857142
155,0.14285714285714285,0.07142857142857142
156,0.06666666666666667,0.13333333333333333
157,0.027777777777777776,0.05555555555555555
158,0.13333333333333333,0.0
159,0.19047619047619047,0.0
160,0.09523809523809523,0.14285714285714285
161,0.2,0.0
