,gene1,gene2,gene_dis,gene_dis_corr
0,ENSMUSG00000083679,ENSMUSG00000050854,3466273.0,-0.32299329976580204
1,ENSMUSG00000046447,ENSMUSG00000023232,8190868.5,0.3479179057627191
2,ENSMUSG00000028568,ENSMUSG00000070985,59363446.0,-0.4093701158557293
3,ENSMUSG00000028597,ENSMUSG00000082255,96983118.5,0.44996232172112477
4,ENSMUSG00000028907,ENSMUSG00000086997,7820725.0,0.39406886681329767
5,ENSMUSG00000085403,ENSMUSG00000042357,22392567.5,0.08369408948251073
6,ENSMUSG00000028567,ENSMUSG00000083780,3056074.0,-0.21243307074551623
7,ENSMUSG00000096591,ENSMUSG00000103995,44076300.0,-0.35547588383902673
8,ENSMUSG00000081876,ENSMUSG00000028834,43165390.0,-0.19608460111016413
9,ENSMUSG00000111611,ENSMUSG00000099322,85927002.0,-0.27893739764141073
10,ENSMUSG00000085569,ENSMUSG00000082374,19617574.5,-0.31778565900826755
11,ENSMUSG00000097620,ENSMUSG00000084970,87553033.5,0.0423833458270745
12,ENSMUSG00000070577,ENSMUSG00000095779,106189524.5,-0.31943449768312904
13,ENSMUSG00000073821,ENSMUSG00000037139,71722750.5,0.045496444592037576
14,ENSMUSG00000032890,ENSMUSG00000087070,65461055.0,-0.5585352354351883
15,ENSMUSG00000089717,ENSMUSG00000086587,37879967.5,0.2663685934578245
16,ENSMUSG00000081068,ENSMUSG00000085990,64752765.5,-0.11678125724809721
17,ENSMUSG00000028293,ENSMUSG00000028587,73921780.5,-0.1523369427898887
18,ENSMUSG00000028533,ENSMUSG00000085505,26990493.5,-0.022142344400914848
19,ENSMUSG00000028426,ENSMUSG00000043753,34315964.0,0.47231997811822723
20,ENSMUSG00000039759,ENSMUSG00000064604,19675813.0,0.21505110955976822
21,ENSMUSG00000088168,ENSMUSG00000050796,34906990.0,0.2800566814835949
22,ENSMUSG00000085241,ENSMUSG00000050812,73495020.0,-0.16140985052511525
23,ENSMUSG00000036073,ENSMUSG00000086806,106245591.0,0.2534233377145244
24,ENSMUSG00000094162,ENSMUSG00000089292,108187882.5,-0.209263148046387
25,ENSMUSG00000028427,ENSMUSG00000085875,82870936.0,-0.47613893625980985
26,ENSMUSG00000036822,ENSMUSG00000081165,37005934.5,0.2977716961067941
27,ENSMUSG00000082925,ENSMUSG00000046667,135134038.5,-0.09903861592864009
28,ENSMUSG00000080816,ENSMUSG00000085931,47930051.5,-0.2297306471190018
29,ENSMUSG00000064141,ENSMUSG00000081276,33279858.5,0.16565233008086583
30,ENSMUSG00000028207,ENSMUSG00000082325,83707144.0,0.6105277211547847
31,ENSMUSG00000078517,ENSMUSG00000052767,44326492.0,0.42864324714053686
32,ENSMUSG00000028245,ENSMUSG00000086952,52836421.0,-0.2940364518973989
33,ENSMUSG00000082779,ENSMUSG00000089588,23635252.5,-0.34225740303965324
34,ENSMUSG00000028825,ENSMUSG00000086139,72154827.5,-0.2290092630067436
35,ENSMUSG00000083080,ENSMUSG00000006219,75237061.5,0.0017773499432979652
36,ENSMUSG00000085627,ENSMUSG00000085063,85762282.5,0.28390538887133965
37,ENSMUSG00000028655,ENSMUSG00000089298,10217551.5,0.16628010238417254
38,ENSMUSG00000083539,ENSMUSG00000028869,72794770.0,0.017312600958678665
39,ENSMUSG00000078498,ENSMUSG00000046341,77393849.5,0.1730544172474282
40,ENSMUSG00000036896,ENSMUSG00000073807,48119767.5,0.22629926865608044
41,ENSMUSG00000028444,ENSMUSG00000082302,1909278.5,0.2995333956292826
42,ENSMUSG00000085505,ENSMUSG00000084127,27104518.5,-0.3224881471067542
43,ENSMUSG00000028560,ENSMUSG00000084910,26721326.5,0.029591518478451387
44,ENSMUSG00000040945,ENSMUSG00000028443,99238842.0,-0.011934649921486
45,ENSMUSG00000028565,ENSMUSG00000084274,53822796.0,0.486315020169773
46,ENSMUSG00000073759,ENSMUSG00000084789,9245099.5,-0.017157991564768695
47,ENSMUSG00000071019,ENSMUSG00000095101,84733670.0,0.37694491377309897
48,ENSMUSG00000028788,ENSMUSG00000028476,85920443.0,0.593306668679023
